regime,law,stickiness,dataset,group,year,source,zipf_exponent,lognormal_sigma,geometric_tail,n_types,loglog_r2,csn_xmin,csn_alpha,csn_tail,tail_fraction,gof_p,gof_failed,lr_R,lr_normalized_R,lr_p,lr_at_bound,lr_mu,lr_sigma,lr_gap,error
song,lognormal,0.8,1,0,2010,true,1.0,1.0,0.05,17,0.7948297409431729,11,3.334856103732533,10,0.5882352941176471,0.64,0.0,0.031498971920406404,1.1172022288398398,0.2639078678471545,False,-342703.2109191861,377.5682614518188,0.0001243179249286186,
song,lognormal,0.8,1,1,2011,discovered,1.0,1.0,0.05,55,0.8807952951397764,4,1.9809826669591657,29,0.5272727272727272,0.0,0.0,-2.9095267566615943,-1.6200164088736577,0.10522875212991985,False,1.880797363549306,0.9310184957258465,1.5631940186722204e-13,
song,lognormal,0.8,1,1,2011,true,1.0,1.0,0.05,21,0.8612599960500766,16,2.6159272675812733,10,0.47619047619047616,0.92,0.0,0.001694003738348826,0.08310208644223584,0.9337703668459538,False,-12487.975392528648,87.08539539044226,3.221248334739357e-07,
song,lognormal,0.8,1,2,2012,discovered,1.0,1.0,0.05,118,0.9552878530155017,4,2.030085586079794,47,0.3983050847457627,0.3,0.0,-0.3655355594369878,-0.5347765564129318,0.5928043759478387,False,-3.298984192476276,2.4018466188990844,8.611777957412414e-11,
song,lognormal,0.8,1,2,2012,true,1.0,1.0,0.05,24,0.9052094472663871,30,2.4219310329005688,12,0.5,0.43,0.0,-0.16263325732948886,-0.34040103998486765,0.7335545356100088,False,1.7874168047382817,1.4025012672075525,6.693312570860144e-11,
song,lognormal,0.8,1,3,2013,discovered,1.0,1.0,0.05,77,0.9323687871307459,1,1.6242309086996851,77,1.0,0.03,0.0,-3.966243723790914,-1.7772655434330313,0.07552455999287455,False,-0.9875999246714501,2.0351147543826573,1.2050804798491299e-11,
song,lognormal,0.8,1,3,2013,true,1.0,1.0,0.05,23,0.8456139072317482,4,1.6215860652708025,23,1.0,0.02,0.0,-3.9945158962704688,-1.585678905588852,0.11281216669352426,False,2.60170616766042,1.1520931528321081,3.8252778722380754e-10,
song,lognormal,0.8,1,4,2014,discovered,1.0,1.0,0.05,104,0.9454204161166299,6,1.9260348738595212,42,0.40384615384615385,0.08,0.0,-0.1289365967165308,-0.2230042398608377,0.8235322066628484,False,-5.5877167162335315,3.105331640255149,1.34769749138286e-07,
song,lognormal,0.8,1,4,2014,true,1.0,1.0,0.05,24,0.7989019221891273,8,1.58708716593278,22,0.9166666666666666,0.0,0.0,-3.841462053062843,-1.4933379196698966,0.13534875435370639,False,3.431146188996869,1.225880759382332,9.86233317235019e-12,
song,lognormal,0.8,1,5,2015,discovered,1.0,1.0,0.05,178,0.926080318504991,4,1.6856528890207596,94,0.5280898876404494,0.02,0.0,-5.238979172182973,-2.1174413297197128,0.03422240967984497,False,1.3258684637542988,1.756545042277487,2.914362084993627e-10,
song,lognormal,0.8,1,5,2015,true,1.0,1.0,0.05,24,0.7705189523705533,88,2.409047256911773,17,0.7083333333333334,0.44,0.0,-0.8062636930862448,-0.7799315337874034,0.4354311761490104,False,4.455855448536365,0.8960626398657071,7.499778575947857e-10,
song,lognormal,0.8,1,6,2016,discovered,1.0,1.0,0.05,113,0.9264920320150986,1,1.4968768649968747,113,1.0,0.0,0.0,-8.028082406120099,-2.497687131988306,0.01250064673533557,False,-0.4029929276514289,2.276359126384338,1.085425083147129e-09,
song,lognormal,0.8,1,6,2016,true,1.0,1.0,0.05,24,0.6247166806759074,95,4.070605372261512,11,0.4583333333333333,0.08,0.0,-1.8931765898288226,-1.0888232019823494,0.2762318578841614,False,4.82061623446105,0.23678094962112883,1.2931877790833823e-12,
song,lognormal,0.8,1,7,2017,discovered,1.0,1.0,0.05,160,0.9693412061853011,2,1.6969383853070936,106,0.6625,0.37,0.0,0.25117880872967757,0.2966180379796169,0.7667581380133813,False,-31.64951585126482,6.711124233696803,5.56622239855642e-07,
song,lognormal,0.8,1,7,2017,true,1.0,1.0,0.05,24,0.7890098276285692,41,2.197111525080112,19,0.7916666666666666,0.19,0.0,-1.5681640961712278,-1.1808713795519803,0.2376538225581487,False,4.091319830487549,0.8424507899297582,2.015099198615644e-11,
song,lognormal,0.8,2,0,2010,discovered,1.0,1.0,0.05,65,0.9144187785345723,1,1.8434113070845708,65,1.0,0.0,0.0,-5.678126714761881,-2.1003910351455324,0.0356944569824101,False,0.26720266144824323,1.0719294658823473,1.0658141036401503e-11,
song,lognormal,0.8,2,0,2010,true,1.0,1.0,0.05,22,0.8129935216373706,8,2.56822852083956,12,0.5454545454545454,0.12,0.0,-1.1679092846341463,-0.9871838644840568,0.3235525104619311,False,2.4105152074344103,0.5893336722190063,6.963318810448982e-13,
song,lognormal,0.8,2,1,2011,discovered,1.0,1.0,0.05,60,0.9273526077649098,2,1.9048022780170344,46,0.7666666666666667,0.19,0.0,-2.5093230288528776,-1.4142770807124423,0.15728056364637877,False,0.48118322812480324,1.3175926439546444,2.8421709430404007e-11,
song,lognormal,0.8,2,1,2011,true,1.0,1.0,0.05,21,0.8460459170689651,13,2.364308579709939,11,0.5238095238095238,0.82,0.0,0.005683763721811452,0.21201695669616857,0.8320938055040685,False,-49375.855217575416,188.17511444180903,1.3908965229347814e-05,
song,lognormal,0.8,2,2,2012,discovered,1.0,1.0,0.05,110,0.9258857608262022,3,2.1164519275956435,47,0.42727272727272725,0.02,0.0,-1.796771152576171,-1.176911633478951,0.2392307782485371,False,0.6107938634075032,1.2239402931375978,2.5437429940211587e-11,
song,lognormal,0.8,2,2,2012,true,1.0,1.0,0.05,23,0.8326271289030819,10,2.0163687054354646,18,0.782608695652174,0.59,0.0,-0.008949768567146243,-0.08365580228382392,0.9333300985765433,False,-25.21796697372125,5.309127248459655,1.5061195796306492e-05,
song,lognormal,0.8,2,3,2013,discovered,1.0,1.0,0.05,100,0.9238956982057317,6,2.5509568706471573,25,0.25,0.68,0.0,-0.41678639970163545,-0.6521160411974566,0.514326316560549,False,0.5120755821327048,1.1974817836900242,2.5536905923218e-11,
song,lognormal,0.8,2,3,2013,true,1.0,1.0,0.05,22,0.9614186948851036,7,1.9106674454962496,21,0.9545454545454546,0.36,0.0,-1.2512723933664809,-1.127457823999756,0.25954896289992413,False,2.062866701419686,1.2717191365249065,5.7838178690872155e-12,
song,lognormal,0.8,2,4,2014,discovered,1.0,1.0,0.05,113,0.9238726990105681,1,1.5572405373721714,113,1.0,0.06,0.0,-2.934674486788689,-1.3240266843498978,0.1854941826447638,False,-3.593799236084455,3.034117415460951,1.2555801731650718e-08,
song,lognormal,0.8,2,4,2014,true,1.0,1.0,0.05,24,0.7446583503079162,10,1.6625760207276679,22,0.9166666666666666,0.03,0.0,-3.9750513168689574,-1.838691651236723,0.06596055208113004,False,3.5213051288510595,1.0711850783840229,2.6830093702301383e-11,
song,lognormal,0.8,2,5,2015,discovered,1.0,1.0,0.05,178,0.9438291100959092,5,1.6953652401047539,74,0.4157303370786517,0.14,0.0,-1.9084925948373441,-1.2977370041004368,0.19437772335524484,False,0.023008126371304692,2.3177048413588417,1.5955379240040202e-09,
song,lognormal,0.8,2,5,2015,true,1.0,1.0,0.05,24,0.833919744357758,95,2.496261307299639,15,0.625,0.29,0.0,-0.10529212054227521,-0.27212818743424516,0.7855234566607372,False,1.6365471921917243,1.6561291735881911,1.4920780699867464e-07,
song,lognormal,0.8,2,6,2016,discovered,1.0,1.0,0.05,161,0.9406677313542156,1,1.56140829071071,161,1.0,0.0,0.0,-5.090068233485015,-1.9651042924197233,0.04940216791522988,False,-3.4751934552460493,2.982916555171011,1.525381776446011e-08,
song,lognormal,0.8,2,6,2016,true,1.0,1.0,0.05,24,0.827931811299328,43,2.1899754671697202,17,0.7083333333333334,0.14,0.0,-1.3853194436703937,-1.0606746432551077,0.2888377873615847,False,4.134791621563197,0.8518447051980018,1.1795009413617663e-12,
song,lognormal,0.8,2,7,2017,discovered,1.0,1.0,0.05,130,0.9351912320009965,4,1.8559652839046314,75,0.5769230769230769,0.19,0.0,-0.720560796339142,-0.7061935982120109,0.4800677509707444,False,-2.9393749742869923,2.633338328212745,1.894022716442123e-10,
song,lognormal,0.8,2,7,2017,true,1.0,1.0,0.05,24,0.7820424475607389,100,3.2119096325559853,10,0.4166666666666667,0.78,0.0,-0.20100365562062983,-0.42532518366423,0.6705996375210033,False,3.9998597365553614,0.7849286308855024,1.1466738669696497e-10,
song,lognormal,0.8,3,0,2010,discovered,1.0,1.0,0.05,59,0.9092775072787914,1,2.0755470459278738,59,1.0,0.09,0.0,-0.5589009900687829,-0.6059259488213286,0.5445639274367495,False,-5.24024154339501,2.2143992446477534,1.4389058833330637e-09,
song,lognormal,0.8,3,0,2010,true,1.0,1.0,0.05,22,0.8718302663530433,5,2.199544343339019,18,0.8181818181818182,0.73,0.0,-0.3579006664586606,-0.6270376956258901,0.5306345259396561,False,0.11925347528000949,1.4976881788712766,6.302514066192089e-12,
song,lognormal,0.8,3,1,2011,discovered,1.0,1.0,0.05,89,0.9384485191499594,1,1.7307512525037536,89,1.0,0.02,0.0,-2.5675821348953467,-1.3217663385887348,0.18624597058455938,False,-2.394470939948848,2.190831146518908,1.298587903875159e-10,
song,lognormal,0.8,3,1,2011,true,1.0,1.0,0.05,23,0.6837649518530045,12,2.371994238725836,18,0.782608695652174,0.86,0.0,-0.16707223073084965,-0.34751573685947695,0.7282038980269967,False,-0.2662916550282459,1.691325348120585,7.999290119187208e-11,
song,lognormal,0.8,3,2,2012,discovered,1.0,1.0,0.05,101,0.9390045736473768,1,1.587701341030249,101,1.0,0.03,0.0,-5.2318865338554,-1.9302562851407075,0.05357509063492266,False,-1.0670250695139356,2.175981893734255,2.4488144845236093e-10,
song,lognormal,0.8,3,2,2012,true,1.0,1.0,0.05,24,0.7807548600654051,18,2.1822047906665856,15,0.625,0.08,0.0,-0.6118796210547068,-0.6625243225854699,0.507635252260854,False,2.692088689645616,1.129284984662057,1.0089706847793423e-12,
song,lognormal,0.8,3,3,2013,discovered,1.0,1.0,0.05,88,0.9480073824368818,1,1.7718327410458192,88,1.0,0.1,0.0,-1.098450428417665,-0.7579991849941312,0.44845147063879165,False,-6.495078942744742,2.970835596625372,2.3760321710142307e-08,
song,lognormal,0.8,3,3,2013,true,1.0,1.0,0.05,23,0.8380499053449086,16,2.6419716956138055,18,0.782608695652174,0.09,0.0,-1.4525075764127715,-0.9215685972193459,0.35675364481161265,False,3.029550960743319,0.6151184538388854,1.9326762412674725e-12,
song,lognormal,0.8,3,4,2014,discovered,1.0,1.0,0.05,108,0.9537790335528847,2,1.6840512687990263,70,0.6481481481481481,0.15,0.0,-2.464833700796282,-1.4283647962640251,0.15318688635950353,False,-0.6617807937376577,2.157782605818622,3.083755473198835e-11,
