law,brevity,mean_repeats,dataset,condition,loglog_r2,loglog_r2_undefined_years,loglog_slope,loglog_slope_undefined_years,brevity_r2,brevity_r2_undefined_years,brevity_slope,brevity_slope_undefined_years,csn_alpha,csn_alpha_undefined_years,boundary_f1,boundary_f1_undefined_years
uniform,True,1.0,2,oversplit_25,0.8683117213867532,0,-0.6690832149722985,0,0.19130807883787207,0,-1.6831993290164733,0,2.4902646000853195,0,0.6463777243175328,0
uniform,True,1.0,2,undersplit_25,0.8462971854719394,0,-0.7278219909625688,0,0.196666768203363,0,-1.8164467827090482,0,3.2885648181565967,0,0.599963229043436,0
uniform,True,1.0,3,clean,0.8130383342078634,0,-0.7565980192531567,0,0.24110445545518583,0,-1.8932288567733377,0,5.0260240362214255,0,0.6952423235131169,0
uniform,True,1.0,3,confuse_6.7,0.7818239845542923,0,-0.5345363996184789,0,0.09131512877732634,0,-1.5319664108103144,0,4.036894480106927,0,0.6077630113985648,0
uniform,True,1.0,3,confuse_19.19,0.6706662076022549,0,-0.3093123074619089,0,0.07530264071449516,0,-2.2030949026972704,0,3.6638175666845703,0,0.4602490803970911,0
uniform,True,1.0,3,oversplit_25,0.8433727470499213,0,-0.6609917060619644,0,0.20049519894929632,0,-1.7729161821119592,0,3.0563060589873055,0,0.6238288588228001,0
uniform,True,1.0,3,undersplit_25,0.8389016004356522,0,-0.7356832107475173,0,0.21858118169574636,0,-1.704562727396734,0,4.019044325113766,0,0.6125082502127315,0
uniform,True,1.0,4,clean,0.8309256557533398,0,-0.7787370610857605,0,0.21895635020572018,0,-1.8185894987443043,0,5.062776675704326,0,0.7011112872657967,0
uniform,True,1.0,4,confuse_6.7,0.8043072013074346,0,-0.5423842870087541,0,0.09022424799147309,0,-1.5021231249021363,0,3.5968197092730825,0,0.6157899834319556,0
uniform,True,1.0,4,confuse_19.19,0.706063680388221,0,-0.3232756376500749,0,0.07785923743862011,0,-2.170042341155163,0,3.2891171967511195,0,0.4814215014350642,0
uniform,True,1.0,4,oversplit_25,0.862220119153758,0,-0.6543836403358847,0,0.17871762915955164,0,-1.7125744484100776,0,3.144861160898682,0,0.6256163496752395,0
uniform,True,1.0,4,undersplit_25,0.850766067883876,0,-0.7326537227892068,0,0.20406131622849283,0,-1.7415692356571897,0,3.658328360860933,0,0.605019610828447,0
uniform,True,1.0,5,clean,0.8288673168957514,0,-0.760273887954099,0,0.226353143107687,0,-2.016509605036881,0,4.483042652338619,0,0.697340703158835,0
uniform,True,1.0,5,confuse_6.7,0.802326134707674,0,-0.5305159629512661,0,0.09556565568623082,0,-1.6947637108593971,0,3.750349319474819,0,0.605716831568899,0
uniform,True,1.0,5,confuse_19.19,0.7210879720644219,0,-0.33678959481601517,0,0.0854726972895102,0,-2.089643394545793,0,3.246362624230758,0,0.4621851123150992,0
uniform,True,1.0,5,oversplit_25,0.8576794710150077,0,-0.6477394840049053,0,0.1823203531807565,0,-1.7510027110235167,0,3.1361693622215334,0,0.6279038029102259,0
uniform,True,1.0,5,undersplit_25,0.8533964134446391,0,-0.7379667717466225,0,0.22156594670245872,0,-1.9041232270219242,0,3.7090301095610125,0,0.5997013978772378,0
uniform,True,1.0,6,clean,0.8418857710811527,0,-0.7601607158856032,0,0.23697843087930917,0,-1.9904507870764332,0,4.8598178133286165,0,0.6814099665569775,0
uniform,True,1.0,6,confuse_6.7,0.799050365433574,0,-0.5307274136519842,0,0.09383414562705789,0,-1.5880067251137684,0,3.878380975930308,0,0.5844883887332002,0
uniform,True,1.0,6,confuse_19.19,0.694933427217866,0,-0.30981704913796493,0,0.08026217303619274,0,-2.221822019633674,0,3.3762470519136567,0,0.44828934138339616,0
uniform,True,1.0,6,oversplit_25,0.8658953161459856,0,-0.6497201641340322,0,0.18119213541969825,0,-1.6750804349730837,0,2.515746358799362,0,0.6017009135756763,0
uniform,True,1.0,6,undersplit_25,0.852269988135444,0,-0.7159616023731681,0,0.20156128372102536,0,-1.9033731848185202,0,3.8125845011183044,0,0.5792279476193888,0
uniform,True,1.0,7,clean,0.8305465657152638,0,-0.7731785046848223,0,0.22871802559942256,0,-1.8874869494749613,0,5.155541374762487,0,0.7137590668103341,0
uniform,True,1.0,7,confuse_6.7,0.7909070763030573,0,-0.5254951945502593,0,0.08220823827051005,0,-1.4496882896790115,0,3.6883981780699266,0,0.6172228129937439,0
uniform,True,1.0,7,confuse_19.19,0.6813613132474605,0,-0.3074733484526584,0,0.07580155938024664,0,-2.2339638321525226,0,3.490367054643725,0,0.47794985994501205,0
uniform,True,1.0,7,oversplit_25,0.8689621956154484,0,-0.653301951390133,0,0.19221789332631997,0,-1.8394185599454251,0,3.8927905075783897,0,0.6412520509369508,0
uniform,True,1.0,7,undersplit_25,0.8510754572258705,0,-0.7036113105675597,0,0.19923110273214178,0,-1.9262379246503583,0,4.4533840350380185,0,0.6024174024552412,0
uniform,True,1.0,8,clean,0.835637393274034,0,-0.7771988391631751,0,0.21325313197203832,0,-1.83969892572962,0,4.945503235313575,0,0.7144785469506243,0
uniform,True,1.0,8,confuse_6.7,0.8015054544605433,0,-0.5451070662135828,0,0.09260729946700846,0,-1.475034048111263,0,2.8377988534529885,0,0.6224561415909633,0
uniform,True,1.0,8,confuse_19.19,0.6959305991828666,0,-0.3157903162599589,0,0.07948411139475187,0,-2.0461243022309743,0,3.3812624527537425,0,0.4773522150363802,0
uniform,True,1.0,8,oversplit_25,0.8675741541990872,0,-0.6733884380091497,0,0.16787549098221458,0,-1.576931555488776,0,2.7787385782419163,0,0.6629781708842175,0
uniform,True,1.0,8,undersplit_25,0.8562209602412352,0,-0.7287271248178447,0,0.20719768529654953,0,-1.8940741329168802,0,3.504995603100021,0,0.6183506456972705,0
uniform,True,1.0,9,clean,0.8375708885621196,0,-0.769188674055893,0,0.21795331486179864,0,-1.898141620467121,0,5.373443665982325,0,0.6915572769453593,0
uniform,True,1.0,9,confuse_6.7,0.8098859573398542,0,-0.5316933231647466,0,0.092246621122341,0,-1.590931805415703,0,3.698348387855762,0,0.5982573092385836,0
uniform,True,1.0,9,confuse_19.19,0.6846002815943782,0,-0.3081422058122935,0,0.08106382726282613,0,-2.2755939322138254,0,3.32906339998655,0,0.4558592344823439,0
uniform,True,1.0,9,oversplit_25,0.86618645123724,0,-0.6600279726535511,0,0.19125962884373438,0,-1.8581855481131717,0,2.9704702801505363,0,0.6193007716193979,0
uniform,True,1.0,9,undersplit_25,0.854233869195022,0,-0.7295322965872579,0,0.19762552831102126,0,-1.8683356026653728,0,3.6710982998049704,0,0.6289414989193814,0
uniform,True,1.0,10,clean,0.8303377106367928,0,-0.7687667273820012,0,0.24063575530018122,0,-2.0004910545670596,0,4.187251029157965,0,0.7127312926052021,0
uniform,True,1.0,10,confuse_6.7,0.7894468864335753,0,-0.5196107607984416,0,0.0905478344515611,0,-1.5929374487261567,0,3.2997380488530874,0,0.6140753727707366,0
uniform,True,1.0,10,confuse_19.19,0.6994248216576631,0,-0.32082027419835474,0,0.08026905454626634,0,-2.1592931885753877,0,3.35676147967703,0,0.4684095112948185,0
uniform,True,1.0,10,oversplit_25,0.8606250287121293,0,-0.6527734811108615,0,0.19687541806540532,0,-1.7914539993046916,0,2.622424910927665,0,0.6472474593126514,0
uniform,True,1.0,10,undersplit_25,0.841422172956166,0,-0.7060263200214523,0,0.2010316954205786,0,-2.1070258052417126,0,2.7483518751830776,0,0.6251586406494433,0
uniform,True,1.0,11,clean,0.841141542193361,0,-0.7798582828833229,0,0.23037429760297634,0,-1.8736814718368624,0,4.311619134427387,0,0.6861056865369743,0
uniform,True,1.0,11,confuse_6.7,0.7952095148190801,0,-0.525565038946577,0,0.08978300838217378,0,-1.6202807236688437,0,3.096046154375447,0,0.5975209618942239,0
uniform,True,1.0,11,confuse_19.19,0.6848620874376301,0,-0.3256085436507946,0,0.07799132090321059,0,-2.095161718750969,0,3.36216971597697,0,0.46393746160365856,0
uniform,True,1.0,11,oversplit_25,0.8672104898964828,0,-0.6708333415440265,0,0.19082446576157105,0,-1.6814963049867069,0,2.9356367882651457,0,0.6128045460543862,0
uniform,True,1.0,11,undersplit_25,0.8553443529589844,0,-0.7332269421931062,0,0.20238238631489486,0,-1.7657937741664043,0,3.7828979776234384,0,0.5900105634347199,0
uniform,True,1.0,12,clean,0.8333306787530677,0,-0.787275302871816,0,0.2247576363271297,0,-1.7675474482520714,0,3.8949409517710203,0,0.7078349861518869,0
uniform,True,1.0,12,confuse_6.7,0.8030863307738437,0,-0.5450443814232235,0,0.09273663045191999,0,-1.5234517311783837,0,3.96776833579365,0,0.6160464179533033,0
uniform,True,1.0,12,confuse_19.19,0.708297531764124,0,-0.3321854255940022,0,0.08324008107758607,0,-2.110758619815623,0,3.3346060451962156,0,0.4761860712299204,0
uniform,True,1.0,12,oversplit_25,0.8703103960035135,0,-0.6924962206573698,0,0.18754503599955874,0,-1.615505209412537,0,2.8893008081865283,0,0.6377041679263697,0
uniform,True,1.0,12,undersplit_25,0.8549116194149231,0,-0.7332565417477315,0,0.19431780402534712,0,-1.6424616723502654,0,4.171558402931046,0,0.6087992701490382,0
uniform,True,1.0,13,clean,0.8304001047759171,0,-0.7745032876013233,0,0.24382448209677823,0,-1.8870284264324906,0,5.209759625995849,0,0.702586198617388,0
uniform,True,1.0,13,confuse_6.7,0.8039200910012607,0,-0.5420732718086505,0,0.10069143705514547,0,-1.5311432533079605,0,4.205697281627881,0,0.5977177441664427,0
uniform,True,1.0,13,confuse_19.19,0.6907159890727405,0,-0.3270339027965067,0,0.08650106589178912,0,-2.191972824406098,0,3.382718391705692,0,0.45967039124945963,0
uniform,True,1.0,13,oversplit_25,0.8584152741548088,0,-0.644751569490567,0,0.19613413351611947,0,-1.7655387515148822,0,3.243548447288702,0,0.6388676860107761,0
uniform,True,1.0,13,undersplit_25,0.8467957647052338,0,-0.7279084883933399,0,0.21588342975882352,0,-1.8596704334073548,0,3.9038566451765955,0,0.6234440768458678,0
uniform,True,1.0,14,clean,0.8214178895189614,0,-0.7796881925228436,0,0.2306750516730555,0,-1.987905087711175,0,4.652360830139258,0,0.7120301790492409,0
uniform,True,1.0,14,confuse_6.7,0.796059815671829,0,-0.5473452323005108,0,0.09378584214165656,0,-1.507589750401685,0,3.231429209741836,0,0.6120219975557466,0
uniform,True,1.0,14,confuse_19.19,0.6889435237901286,0,-0.3235076155896549,0,0.0811750982435442,0,-2.110810359077134,0,3.390216102732752,0,0.47603848108562175,0
uniform,True,1.0,14,oversplit_25,0.861227564489262,0,-0.661066114980367,0,0.18103252479872795,0,-1.7363669639764365,0,2.4242264584152546,0,0.6387709064485723,0
uniform,True,1.0,14,undersplit_25,0.8517349229511869,0,-0.7504150421826161,0,0.20462656387941996,0,-1.6574098516050364,0,4.54056781630492,0,0.6114388394180337,0
uniform,True,1.0,15,clean,0.8358367027279265,0,-0.7626787742649344,0,0.2240106148968279,0,-1.8980349993571286,0,4.843742199398154,0,0.7089130757743609,0
uniform,True,1.0,15,confuse_6.7,0.8021806943762164,0,-0.5301762675148718,0,0.08440399872895567,0,-1.5520373162366878,0,3.887864854675666,0,0.6081999241964747,0
uniform,True,1.0,15,confuse_19.19,0.6876727573973683,0,-0.296672908912223,0,0.07948228695529269,0,-2.3574528631981493,0,3.450263197523299,0,0.45691860781589844,0
uniform,True,1.0,15,oversplit_25,0.8605014645440394,0,-0.6438493434298631,0,0.1769550854114561,0,-1.6828392384326303,0,2.8854178318478945,0,0.6336863722459672,0
uniform,True,1.0,15,undersplit_25,0.85050472701445,0,-0.702119043901817,0,0.19511602657161364,0,-1.9300206839411862,0,2.815331610362212,0,0.6028376295482232,0
uniform,True,1.0,16,clean,0.8363035071891902,0,-0.7673903535118873,0,0.22415445354520044,0,-1.9119034558089587,0,4.178467190596331,0,0.7070719636849316,0
uniform,True,1.0,16,confuse_6.7,0.7828462784383525,0,-0.521664480075354,0,0.08306702341871999,0,-1.4421464861342164,0,3.690172133401733,0,0.6155690117363632,0
uniform,True,1.0,16,confuse_19.19,0.7124208769868234,0,-0.33222867796344935,0,0.08452553584214102,0,-2.144526804361173,0,3.2743770561350702,0,0.45530678629547405,0
uniform,True,1.0,16,oversplit_25,0.8643237848621822,0,-0.6469762571059254,0,0.17073849740016125,0,-1.6998559538519036,0,2.3160697010234106,0,0.6445894084689572,0
uniform,True,1.0,16,undersplit_25,0.8499483483274399,0,-0.72663605300016,0,0.19917498244268037,0,-1.8276647646295459,0,3.714441999968411,0,0.6137873597548504,0
uniform,True,1.0,17,clean,0.8399255628140558,0,-0.7916865692485664,0,0.22418950450514394,0,-1.8098236163041208,0,5.02303719272952,0,0.7089743840536403,0
uniform,True,1.0,17,confuse_6.7,0.8045994119484097,0,-0.5498643263387312,0,0.09604079844542966,0,-1.5301810340307305,0,3.605781128607271,0,0.6064981323514754,0
uniform,True,1.0,17,confuse_19.19,0.6930209149622086,0,-0.3239313176344782,0,0.08430812373475757,0,-2.26352200932465,0,3.3830752623190388,0,0.4720755382819663,0
uniform,True,1.0,17,oversplit_25,0.8714658730986341,0,-0.6573372135078446,0,0.18141143643946245,0,-1.7174581260589388,0,2.9648558818077224,0,0.6477350972011423,0
uniform,True,1.0,17,undersplit_25,0.8486131683074657,0,-0.7504273039925969,0,0.21928370124947166,0,-1.875417631812787,0,4.435621561274983,0,0.6209767497797507,0
uniform,True,1.0,18,clean,0.8247999880034679,0,-0.7728879099817474,0,0.2257504541274497,0,-1.7498653061353788,0,5.986260904622057,0,0.7121375974309468,0
uniform,True,1.0,18,confuse_6.7,0.793970462655516,0,-0.5311046750192283,0,0.09403645285639103,0,-1.5744768206499202,0,3.4919727617708656,0,0.6269735796477451,0
uniform,True,1.0,18,confuse_19.19,0.7063373550487865,0,-0.32310446807477844,0,0.08298759072962533,0,-2.11304230388701,0,3.3011288187696657,0,0.46632152232726043,0
uniform,True,1.0,18,oversplit_25,0.8552177662461306,0,-0.6699730330329841,0,0.19632623968500662,0,-1.6534198205266675,0,3.30402776182674,0,0.643921938325904,0
uniform,True,1.0,18,undersplit_25,0.8475619139118052,0,-0.7289690774436194,0,0.20565501559468474,0,-1.7919400242674395,0,4.13635318479885,0,0.5991981840654519,0
uniform,True,1.0,19,clean,0.8307920256758465,0,-0.7934842688475563,0,0.22948750695020143,0,-1.8583093369227592,0,4.35842238362155,0,0.711154244220432,0
uniform,True,1.0,19,confuse_6.7,0.8074835709762069,0,-0.5439547266918653,0,0.08941792351791734,0,-1.4802789895940462,0,3.9214663062725355,0,0.6196848809141768,0
uniform,True,1.0,19,confuse_19.19,0.6894627371140958,0,-0.31589832113419014,0,0.07986517861820233,0,-2.2030362260968595,0,3.406011057785939,0,0.45843057315016467,0
uniform,True,1.0,19,oversplit_25,0.8614788363403812,0,-0.6627249127505673,0,0.19284668333484623,0,-1.7593765977639044,0,2.2973009023328306,0,0.6348756046341715,0
uniform,True,1.0,19,undersplit_25,0.8552950160309852,0,-0.7353252462481032,0,0.21191464543373273,0,-1.848619197443734,0,3.7923385939348133,0,0.6134352269656982,0
uniform,True,1.0,20,clean,0.8311989758317961,0,-0.7821203546362832,0,0.24916533385011158,0,-1.9030274643715495,0,4.924071008423639,0,0.7301680312697484,0
uniform,True,1.0,20,confuse_6.7,0.8075471236486812,0,-0.5570782262228046,0,0.09691874442543516,0,-1.4760615597447972,0,3.0781731023774253,0,0.6282533080631469,0
uniform,True,1.0,20,confuse_19.19,0.7034768761492203,0,-0.331584162529143,0,0.08690254632102848,0,-2.1678832064380633,0,3.312463314132212,0,0.47775921261955445,0
uniform,True,1.0,20,oversplit_25,0.8698699337868347,0,-0.6901000063189597,0,0.1903808665257306,0,-1.5811508263905432,0,2.721456654161533,0,0.6788661591166645,0
uniform,True,1.0,20,undersplit_25,0.8468122804121001,0,-0.7333254952256758,0,0.2089568450389472,0,-1.7609499885641178,0,5.001178290210014,0,0.6287915997260876,0
uniform,True,1.0,21,clean,0.8341111961334311,0,-0.7944547336996434,0,0.24197196492590572,0,-1.8276621355528455,0,4.500426203444729,0,0.7068802335189306,0
uniform,True,1.0,21,confuse_6.7,0.8003337422720216,0,-0.5470180943323357,0,0.09157220901166205,0,-1.511926595932244,0,3.839720619022668,0,0.6117735544854631,0
uniform,True,1.0,21,confuse_19.19,0.7093812289331065,0,-0.33712750155163607,0,0.08577162434808629,0,-2.0302672656045138,0,3.291010789505573,0,0.48241460091721355,0
uniform,True,1.0,21,oversplit_25,0.8625010362072099,0,-0.675893072212843,0,0.18389565861068496,0,-1.6725948203851209,0,3.18031644595654,0,0.649013120206916,0
uniform,True,1.0,21,undersplit_25,0.8382967725394705,0,-0.711911208820408,0,0.19876906008116668,0,-1.8802065480427657,0,3.4917120128275467,0,0.6235149618441478,0
uniform,True,1.0,22,clean,0.8417227354265525,0,-0.7911733633042645,0,0.22799327108617348,0,-1.8256573594309171,0,5.015258409293155,0,0.7000408712225652,0
uniform,True,1.0,22,confuse_6.7,0.8022351192592443,0,-0.5373374517023556,0,0.0947802355275336,0,-1.5657770447164012,0,2.8325505485846656,0,0.6009845526348547,0
uniform,True,1.0,22,confuse_19.19,0.6960352741789576,0,-0.31610920970392264,0,0.07944096116707412,0,-2.240224849657311,0,3.3576767685705002,0,0.46182562324253407,0
uniform,True,1.0,22,oversplit_25,0.8628220133748536,0,-0.6613936315730888,0,0.19006638192465952,0,-1.7312857616501902,0,2.894547518712342,0,0.6331721726318948,0
uniform,True,1.0,22,undersplit_25,0.856245097741613,0,-0.7376437239025153,0,0.19833281785150397,0,-1.8914892061493451,0,4.187396943578655,0,0.6147110369055041,0
uniform,True,1.0,23,clean,0.8288296295963031,0,-0.774696382964392,0,0.22929310614685422,0,-1.8603623344955258,0,4.614096808011142,0,0.6928128738955268,0
uniform,True,1.0,23,confuse_6.7,0.8003203979672153,0,-0.532625827629177,0,0.09505020932573965,0,-1.6104743267699946,0,3.092709842583009,0,0.6040083138117296,0
uniform,True,1.0,23,confuse_19.19,0.715410229533942,0,-0.3296484992954879,0,0.08466167573724145,0,-2.214538720141221,0,3.2789080033626083,0,0.4659271657943415,0
uniform,True,1.0,23,oversplit_25,0.8615141273544252,0,-0.6630858338578158,0,0.17942886426033414,0,-1.6528994451205743,0,2.95387940274011,0,0.6337368025842953,0
uniform,True,1.0,23,undersplit_25,0.8443230039352441,0,-0.713885697098935,0,0.20661374354777845,0,-1.846028233289302,0,4.888497996946619,0,0.6009559886693774,0
uniform,True,1.0,24,clean,0.838160993434378,0,-0.809039007376861,0,0.23406944302607408,0,-1.7611910667510602,0,5.198269850820594,0,0.7190692518007341,0
uniform,True,1.0,24,confuse_6.7,0.8056485976852056,0,-0.5591402046127387,0,0.09647531804418874,0,-1.450952503886279,0,3.4500249642143777,0,0.6188889477249981,0
uniform,True,1.0,24,confuse_19.19,0.7078452429677707,0,-0.3363919405878728,0,0.08584954081022626,0,-2.064164907111769,0,3.486536268320687,0,0.4828093549006468,0
uniform,True,1.0,24,oversplit_25,0.8620519474505122,0,-0.6868300030639802,0,0.19588964184638497,0,-1.6831786318581827,0,2.87805090420855,0,0.6420706076300426,0
uniform,True,1.0,24,undersplit_25,0.8533613283051328,0,-0.7705670122881323,0,0.2023819649115164,0,-1.6865877126747453,0,4.0296763655727394,0,0.6171227566366098,0
uniform,True,1.0,25,clean,0.8373488111781107,0,-0.7897271717865421,0,0.2266468587886151,0,-1.920917373781591,0,4.021574817106717,0,0.7029219547047947,0
uniform,True,1.0,25,confuse_6.7,0.8000445611735008,0,-0.5397645621763016,0,0.08757086388220044,0,-1.5526593066890204,0,3.5350208844516424,0,0.6162880872358669,0
uniform,True,1.0,25,confuse_19.19,0.6971586501066441,0,-0.3208339497000793,0,0.07846233828984345,0,-2.0767276170227014,0,3.3591131845674047,0,0.4645170271769447,0
uniform,True,1.0,25,oversplit_25,0.8671946450652694,0,-0.6804737099024202,0,0.18589851495020404,0,-1.7814555808692591,0,3.0951535100644607,0,0.6365922490316097,0
uniform,True,1.0,25,undersplit_25,0.8593701521360191,0,-0.7449956735530031,0,0.20627850777327644,0,-1.806399160836599,0,3.6834515799539873,0,0.6200694349925515,0
uniform,True,1.0,26,clean,0.8303585020546691,0,-0.7832248263151718,0,0.2294317714199949,0,-1.8728933544984072,0,4.100768147022537,0,0.6941505714181799,0
uniform,True,1.0,26,confuse_6.7,0.7924808318595983,0,-0.5287985335703606,0,0.08915088802851201,0,-1.5959444882881715,0,3.6482433769156764,0,0.6072128154691254,0
uniform,True,1.0,26,confuse_19.19,0.6712644208396608,0,-0.3050426619154411,0,0.07558778206108441,0,-2.5250971016848966,0,3.5289489349389194,0,0.4553378071674209,0
uniform,True,1.0,26,oversplit_25,0.8678853944511866,0,-0.6739031538446852,0,0.18651334283486176,0,-1.6935343901402875,0,3.5082757522844386,0,0.6323527911404523,0
uniform,True,1.0,26,undersplit_25,0.8507245503103532,0,-0.746439986068201,0,0.20329816418126762,0,-1.7423869782897423,0,3.385053550718967,0,0.6017335319879751,0
uniform,True,1.0,27,clean,0.8302870984928384,0,-0.7749201019780807,0,0.23317749797853546,0,-2.00617503116702,0,4.665333091527292,0,0.7047207624889046,0
uniform,True,1.0,27,confuse_6.7,0.7925080913375209,0,-0.5298614627071384,0,0.08419393312638301,0,-1.5316177648956937,0,3.9007473668503154,0,0.6126220474740183,0
uniform,True,1.0,27,confuse_19.19,0.7002352574696712,0,-0.31794718011082046,0,0.08068916953782376,0,-2.2564916387097798,0,3.3551920959231225,0,0.47074766092211356,0
uniform,True,1.0,27,oversplit_25,0.860659388551918,0,-0.6489302648737474,0,0.174331000039895,0,-1.7843114774922824,0,2.5896936915286717,0,0.6353381177941134,0
uniform,True,1.0,27,undersplit_25,0.8524228262908221,0,-0.7452501328436127,0,0.21222923855268844,0,-1.8468414378707203,0,3.8030044400667866,0,0.6140253144085772,0
uniform,True,1.0,28,clean,0.8322252153255905,0,-0.7754484657625887,0,0.22373088962063772,0,-1.9301726480904948,0,4.861735768032565,0,0.6988533293078083,0
uniform,True,1.0,28,confuse_6.7,0.7857592780722444,0,-0.5341386054126942,0,0.08976224909884169,0,-1.5435227629594446,0,3.2309415882955657,0,0.6016937844212424,0
uniform,True,1.0,28,confuse_19.19,0.6915666021215514,0,-0.3187927095023335,0,0.08065642951188108,0,-2.3168823456183087,0,3.3780778982300865,0,0.45617569887054193,0
uniform,True,1.0,28,oversplit_25,0.8576506153623727,0,-0.6488756972147148,0,0.18743980849079533,0,-1.9126803738445508,0,3.2946476672955267,0,0.6373837265320348,0
uniform,True,1.0,28,undersplit_25,0.8469026142446427,0,-0.7216891814747115,0,0.2074678177296409,0,-2.061989184450802,0,3.664479826072791,0,0.6203784029241274,0
uniform,True,1.0,29,clean,0.8379914138969401,0,-0.7803151693445802,0,0.22071031480904196,0,-1.8630284047098105,0,4.2491430097884635,0,0.6857907979792583,0
uniform,True,1.0,29,confuse_6.7,0.8088970075465711,0,-0.5538024331083581,0,0.09215687827313462,0,-1.5339170843425747,0,3.801973579100857,0,0.606468635422597,0
uniform,True,1.0,29,confuse_19.19,0.7197702161197561,0,-0.34339048102474506,0,0.09061618788861654,0,-2.142116394611455,0,3.240614564030392,0,0.45533230653247825,0
uniform,True,1.0,29,oversplit_25,0.8605354434809765,0,-0.6753848809939047,0,0.1825355463484708,0,-1.550369855758188,0,3.700073513054274,0,0.617923355385078,0
uniform,True,1.0,29,undersplit_25,0.8556528256277913,0,-0.7439647511876815,0,0.20077352638859394,0,-1.7310940726838397,0,2.899751851160735,0,0.5923173426283238,0
uniform,True,5.0,0,clean,0.8952126936576499,0,-0.9650079537218248,0,0.0804450545782687,0,-5.264504450687575,0,2.4474213618241984,0,0.4139048190605469,0
uniform,True,5.0,0,confuse_6.7,0.8179872727407712,0,-0.6006770533534315,0,0.04760644703193247,0,-2.3279335989873293,0,2.5284459882499792,0,0.3667495627199412,0
uniform,True,5.0,0,confuse_19.19,0.7138709680554007,0,-0.3550732805604171,0,0.06403964425634082,0,-2.2997099408261428,0,3.1699684514211595,0,0.32310346691615877,0
uniform,True,5.0,0,oversplit_25,0.9100396772306333,0,-0.8171652906182242,0,0.057906485887707124,0,-3.129095655163683,0,2.021864774883673,0,0.3992398807340194,0
uniform,True,5.0,0,undersplit_25,0.8959009014810253,0,-1.019072710945621,0,0.08198090324093948,0,-4.328221734213441,0,2.202724963595693,0,0.3822031924471807,0
uniform,True,5.0,1,clean,0.9131566722555459,0,-0.9843474521357705,0,0.10081936934801167,0,-5.102785678118337,0,1.9094081472097568,0,0.3538704853534929,0
uniform,True,5.0,1,confuse_6.7,0.8305186941010105,0,-0.6086645935992946,0,0.04898643742415456,0,-2.1797150628668653,0,2.5124866649996838,0,0.34036183355444916,0
uniform,True,5.0,1,confuse_19.19,0.7286402352978993,0,-0.38252635967040416,0,0.06808664922623803,0,-2.155898253130033,0,3.000581290838716,0,0.30455369692167533,0
uniform,True,5.0,1,oversplit_25,0.9241896301471548,0,-0.8349266660294252,0,0.06714646288241981,0,-3.0891167272827142,0,2.142756895379065,0,0.3536472420678957,0
uniform,True,5.0,1,undersplit_25,0.9143863688081809,0,-1.0356696369410705,0,0.09310324065543338,0,-4.4522836179536425,0,1.8529965323835276,0,0.3512352387904171,0
uniform,True,5.0,2,clean,0.9007756846930115,0,-0.9003545925045716,0,0.09111424469691257,0,-6.266238960031313,0,2.0255938989190727,0,0.36626034254098705,0
uniform,True,5.0,2,confuse_6.7,0.8066128996217022,0,-0.5485865659798808,0,0.04625923760150634,0,-2.644285728620372,0,2.6353479616035393,0,0.3402787556586995,0
uniform,True,5.0,2,confuse_19.19,0.7038200774619912,0,-0.33437506322830207,0,0.058981780986514805,0,-2.3160675936963178,0,3.2490030873690277,0,0.3103214398472021,0
uniform,True,5.0,2,oversplit_25,0.9022531228746307,0,-0.7368670934117718,0,0.06768534123629488,0,-3.9184420747804993,0,2.158109717295514,0,0.3382519148079134,0
uniform,True,5.0,2,undersplit_25,0.902429836621182,0,-0.9902593057307674,0,0.08428759702476409,0,-4.734655479936973,0,2.1306448110556957,0,0.3729540775092969,0
uniform,True,5.0,3,clean,0.9056786445555877,0,-0.988627104385691,0,0.10354297124172504,0,-5.390043541573571,0,1.9016070330677217,0,0.363112582576507,0
uniform,True,5.0,3,confuse_6.7,0.8198171686345503,0,-0.6055460818805508,0,0.04747829751859314,0,-2.3759202156482795,0,2.361406205464392,0,0.3390825823691106,0
uniform,True,5.0,3,confuse_19.19,0.7391809734040726,0,-0.3826377193402192,0,0.06106280750460635,0,-2.1336591024790503,0,3.0701815002237183,0,0.31765573295466876,0
uniform,True,5.0,3,oversplit_25,0.9155245348272278,0,-0.8492238445376616,0,0.07340233064644984,0,-3.308617266238527,0,2.1045139247750373,0,0.3545298283589019,0
uniform,True,5.0,3,undersplit_25,0.9005294771482522,0,-1.0852189103070362,0,0.08980886735220195,0,-3.5921489697670244,0,2.476076431408241,0,0.3806177672429626,0
uniform,True,5.0,4,clean,0.8989804028945519,0,-0.9116721213592933,0,0.09407969904231209,0,-6.657908386789291,0,1.9975035408347537,0,0.34480888849653163,0
uniform,True,5.0,4,confuse_6.7,0.8111957580980077,0,-0.5573919622861185,0,0.04824067632974877,0,-2.692575271094949,0,2.6161961018819677,0,0.3235467964040223,0
uniform,True,5.0,4,confuse_19.19,0.7193578431369863,0,-0.355597854520335,0,0.06034896659409811,0,-2.1703773688634582,0,3.171952414866226,0,0.29942091463807824,0
uniform,True,5.0,4,oversplit_25,0.9116846493676033,0,-0.8231619780164479,0,0.05962625903388389,0,-3.8603224060770867,0,2.0033591702933284,0,0.3604406599597842,0
uniform,True,5.0,4,undersplit_25,0.9064433238992194,0,-0.9981383973148243,0,0.08089323426373131,0,-4.675007743808639,0,1.9079089329688905,0,0.35097164384772894,0
