law,mean_repeats,dataset,year,source,n_types,loglog_r2,csn_xmin,csn_alpha,csn_tail,tail_fraction,gof_p,gof_failed,lr_R,lr_normalized_R,lr_p,lr_at_bound,lr_mu,lr_sigma,lr_gap,error
lognormal,5.0,1,2011,discovered,128,0.9220729004594734,1,1.9273568852462628,128,1.0,0.0,0,-1.456670986211562,-0.905845775220351,0.36501748854748295,False,-5.352257275040186,2.4491239258797357,1.7901982118928572e-09,
lognormal,5.0,1,2011,true,52,0.8121955595213631,12,3.372819565093336,17,0.3269230769230769,0.88,0,-0.4188216000367704,-0.6606938712171214,0.5088086550049806,False,2.0554290333699177,0.6753397937585736,1.2512657576735364e-11,
lognormal,5.0,1,2012,discovered,170,0.9321931013279448,1,1.8191436422063652,170,1.0,0.02,0,-1.407713352900867,-0.8230069716100287,0.4105040288951137,False,-8.560254626815366,3.1993340886385053,9.413327006768668e-09,
lognormal,5.0,1,2012,true,71,0.7831160688532265,19,3.6518317829826388,17,0.23943661971830985,0.33,0,-0.5419867366128974,-0.6806825059933478,0.4960724080932506,False,2.7326356828734704,0.5496758154631401,1.1439738045737613e-12,
lognormal,5.0,1,2013,discovered,162,0.9259355305760061,1,1.8896398142689428,162,1.0,0.23,0,-0.319492744720522,-0.25868169940845404,0.7958808408235032,False,-21.252130242546777,4.554838655948935,5.7322438351548044e-08,
lognormal,5.0,1,2013,true,61,0.8009832671060998,12,2.7965522085206183,27,0.4426229508196721,0.61,0,-0.23272986843706356,-0.4910814550109754,0.6233688373877792,False,0.38484792484089186,1.289682727643476,1.7116974504460813e-10,
lognormal,5.0,1,2014,discovered,207,0.9221149053160896,1,1.8148455818632425,207,1.0,0.08,0,-0.19140608055954544,-0.12562187072150424,0.9000312497700025,False,-21.205841537471265,4.78517479888389,3.0131906214592163e-07,
lognormal,5.0,1,2014,true,73,0.7438965885307408,16,2.591429919256986,34,0.4657534246575342,0.16,0,-1.8164516020643302,-1.2006277464866615,0.22989563303528293,False,2.813183366501944,0.7530711737396988,8.498091119690798e-12,
lognormal,5.0,1,2015,discovered,404,0.940693870228682,1,1.8135946131420415,404,1.0,0.02,0,4.513084709146742,2.5020631601448016,0.012347189529126185,False,-533948.3596250208,729.0813560246897,0.0025933598435585736,
lognormal,5.0,1,2015,true,86,0.7641748755393899,73,3.559231689764485,15,0.1744186046511628,0.7,0,-0.09517737582443608,-0.3240954074314968,0.7458658037836841,False,2.4346517274231863,0.9975260140165388,3.943227966374252e-10,
lognormal,5.0,1,2016,discovered,303,0.9265842967347286,1,2.051516832439036,303,1.0,0.12,0,2.797861985845736,2.0846121320103714,0.03710452234541881,False,-726859.8829769243,742.9510522491034,0.0021298662022672943,
lognormal,5.0,1,2016,true,81,0.744607255139351,25,2.6920048943146195,35,0.43209876543209874,0.12,0,-1.3915733114230364,-1.001214035470946,0.31672334241415856,False,3.065021715198486,0.7971928735790705,2.3305801732931286e-12,
lognormal,5.0,1,2017,discovered,308,0.9040394452056012,1,1.6882383822148213,308,1.0,0.0,0,-4.9364952176258505,-1.5429744194750552,0.12283698265508237,False,-4.500559205164654,2.8022462417633807,9.314362614532001e-10,
lognormal,5.0,1,2017,true,89,0.7457415437563725,32,3.010021619431925,24,0.2696629213483146,0.39,0,-0.005522371903446732,-0.054070420724322076,0.9568790586030885,False,-14.39542472548127,3.0443474081421744,1.99539866230225e-05,
lognormal,5.0,2,2010,discovered,73,0.8834029732186827,1,1.9898980238137571,73,1.0,0.02,0,-0.2553979727117681,-0.26800183008379114,0.7886979100462691,False,-9.292997599809762,2.9559193574190017,7.349854058702476e-11,
lognormal,5.0,2,2010,true,36,0.8201218523962507,6,2.6473563107746028,19,0.5277777777777778,0.28,0,-0.39943450988934304,-0.5641469076578952,0.5726541568150918,False,0.9265506867009285,1.0314947457419879,4.18651779909851e-11,
lognormal,5.0,2,2011,discovered,102,0.9394626433426236,1,1.8798913543966402,102,1.0,0.38,0,-0.7710709792175232,-0.6123924957282477,0.5402781055886049,False,-9.033803028164233,3.1318347708330836,1.955442030521226e-09,
lognormal,5.0,2,2011,true,50,0.8520507539972423,7,2.3400157174089027,26,0.52,0.38,0,-0.8823890481894257,-0.8509982726256387,0.39477031233813475,False,1.5298844099867577,1.065523914922141,3.581135388230905e-12,
lognormal,5.0,2,2012,discovered,154,0.946543647524243,1,1.8031329203241122,154,1.0,0.15,0,0.6086618549445646,0.5444726301001576,0.5861162778124778,False,-57349.10383806099,240.20866845988826,2.113731716235634e-05,
lognormal,5.0,2,2012,true,63,0.8903533901036559,9,2.2382025131025225,27,0.42857142857142855,0.71,0,-0.400069628938839,-0.5998350000697242,0.5486162050155338,False,0.39932795420933787,1.5722522792090372,5.856293228134746e-11,
lognormal,5.0,2,2013,discovered,161,0.9220541435162136,1,2.0514970883809993,161,1.0,0.11,0,0.4996134565770052,0.5671143886025692,0.5706364677911857,False,-255357.53592499736,439.69310242694064,0.00021704132450395264,
lognormal,5.0,2,2013,true,64,0.8552452622770832,7,2.2022847121758855,32,0.5,0.06,0,-1.0683631996241738,-0.9445893801597708,0.344868550869334,False,1.453332825006577,1.1997621510293253,1.6999024410324637e-10,
lognormal,5.0,2,2014,discovered,230,0.9266078300130723,1,1.952625283203255,230,1.0,0.06,0,1.515857181061782,1.3290857170991996,0.18381969189429337,False,-446198.61736696487,612.500905808935,0.0007350901250902098,
lognormal,5.0,2,2014,true,82,0.8235136614220465,13,2.409919052176255,38,0.4634146341463415,0.29,0,-0.7553927229795878,-0.7473111558996466,0.4548757600045126,False,1.532012051028101,1.2380366221925603,6.179163847264135e-10,
lognormal,5.0,2,2015,discovered,354,0.9305023983657056,23,2.5831304626251193,24,0.06779661016949153,0.57,0,-0.16770976689004158,-0.415739353862205,0.6776007407933649,False,0.27662189814722427,1.5756468123625742,1.9510281390466844e-08,
lognormal,5.0,2,2015,true,91,0.7787109896938303,41,2.6459961769880658,24,0.26373626373626374,0.76,0,-0.05617882476941993,-0.25713611454525015,0.7970736992229611,False,-2.6140830902405687,2.1208904607729413,4.2945202949340455e-10,
lognormal,5.0,2,2016,discovered,324,0.9335498871538468,1,1.875642147790872,324,1.0,0.17,0,2.886915506505173,1.921089232574834,0.05472045883345917,False,-487360.2674823854,669.5752592226203,0.0016170041144505376,
lognormal,5.0,2,2016,true,91,0.8079789133177804,28,3.146817062740954,32,0.3516483516483517,0.91,0,-0.14567423169036875,-0.3928342952519625,0.6944418728077582,False,0.36070241613808296,1.3252820304264072,7.581775207654573e-10,
lognormal,5.0,2,2017,discovered,319,0.9358546566096305,1,1.8287370767689297,319,1.0,0.0,0,0.03345129846901429,0.01951091120047858,0.9844335328213917,False,-41.98485966008957,6.533319612018815,8.873065553416382e-07,
lognormal,5.0,2,2017,true,84,0.7787737835972287,21,2.284674204415645,38,0.4523809523809524,0.15,0,-1.3864163883611909,-1.0682740562330308,0.28539690770928916,False,2.7484370993136653,1.0863291993515796,3.610693966038525e-10,
lognormal,5.0,3,2010,discovered,69,0.902465523279307,1,1.8535009197170145,69,1.0,0.02,0,-1.6201989347440375,-1.055119652794094,0.29137060485924837,False,-2.248849957634949,1.9180788183542314,5.144329406903125e-12,
lognormal,5.0,3,2010,true,34,0.7707897898368274,7,3.1068891919128268,20,0.5882352941176471,0.63,0,-0.9198963228959092,-0.9089041554347154,0.3634007201367886,False,1.8905359533137047,0.5919436800897124,2.5771385026018834e-11,
lognormal,5.0,3,2011,discovered,119,0.9334748681954419,1,1.880265827759107,119,1.0,0.08,0,-0.7930005698640347,-0.5769998032867101,0.5639395884080649,False,-9.098453991835994,3.14100713778273,5.404757530413917e-09,
lognormal,5.0,3,2011,true,54,0.8505017467715962,3,1.7904287411769029,38,0.7037037037037037,0.01,0,-4.785832406900291,-1.9544195745784418,0.050651617626181256,False,1.8420594590119728,1.0430155893639197,5.3859139370615594e-12,
lognormal,5.0,3,2012,discovered,164,0.9306019034177114,1,1.9778882666581465,164,1.0,0.25,0,-1.0188028290121336,-0.7314277020679009,0.46451794973793326,False,-9.927517093529316,3.0619107179000293,1.6192416296689771e-09,
lognormal,5.0,3,2012,true,64,0.8528126777509014,27,4.386115588281186,10,0.15625,0.6,0,-0.0996395637601375,-0.2880928227220351,0.7732756864727532,False,2.3680484591042736,0.6482493274999453,8.007816632016329e-12,
lognormal,5.0,3,2013,discovered,133,0.9375394235918704,1,1.8242285259950295,133,1.0,0.01,0,-0.954291306356601,-0.6651968416202937,0.5059246003521105,False,-10.143360635486605,3.4230623481506934,7.904077392595354e-10,
lognormal,5.0,3,2013,true,48,0.8040577803801197,18,3.2765976274701516,15,0.3125,0.25,0,-0.149045238458549,-0.3586870100770026,0.7198292470884233,False,1.4897888991340804,0.9656327700630806,8.927969474825659e-11,
lognormal,5.0,3,2014,discovered,197,0.9206595246621954,1,1.7148748658385382,197,1.0,0.0,0,-0.7578734594930445,-0.3835091709747498,0.7013422716669632,False,-11.051048602061336,3.876666028713864,1.0302528608008288e-08,
lognormal,5.0,3,2014,true,71,0.8446114268309365,12,2.2939582275707178,37,0.5211267605633803,0.26,0,-0.3480514591909749,-0.518027019040105,0.6044394180386483,False,-0.3886237357007684,1.7845838101048834,4.615230864146724e-09,
lognormal,5.0,3,2015,discovered,341,0.9267864738966829,1,1.7106038791894638,341,1.0,0.0,0,3.2044406631120275,1.893257149074842,0.0583236807137748,False,-245980.41145083518,531.7973493890701,0.0006382065466823406,
lognormal,5.0,3,2015,true,90,0.8012026376181071,14,2.0544348423700596,63,0.7,0.06,0,-2.1648203497117997,-1.3043916137033917,0.19210009308893283,False,2.1698415545315877,1.3587315028625533,1.0206804290646687e-09,
lognormal,5.0,3,2016,discovered,315,0.9176554098129401,1,1.8537643584565502,315,1.0,0.0,0,1.6420890420865248,1.1462238745807418,0.25170253175891066,False,-71229.6839751122,259.1947782004979,5.867763138667215e-05,
lognormal,5.0,3,2016,true,90,0.6847228170760604,25,3.2809578650940194,33,0.36666666666666664,0.55,0,-0.39535742386612505,-0.5876584049041431,0.5567616001563742,False,2.066676073747021,0.9086834732835447,1.0928147275990341e-11,
lognormal,5.0,3,2017,discovered,264,0.92458338209328,1,1.720732755826574,264,1.0,0.0,0,2.7323624720962165,1.8426028956838443,0.0653870108360956,False,-312835.82060197974,595.2784271515873,0.000600163395574782,
lognormal,5.0,3,2017,true,82,0.7580989838603975,32,2.9727516187642498,28,0.34146341463414637,0.61,0,0.0025736967176186454,0.1576525683718796,0.8747305779221599,False,-27586.894756543188,117.65765277952212,6.591275450773537e-06,
lognormal,5.0,4,2010,discovered,66,0.9557251236450391,2,2.3257914592860094,38,0.5757575757575758,0.48,0,-0.13257166289070865,-0.2853675563274455,0.7753625608751709,False,-12.496029555864716,3.0854653620668246,2.390959252807079e-08,
lognormal,5.0,4,2010,true,28,0.9281632761874357,7,2.429688735052236,13,0.4642857142857143,0.53,0,-0.0262824069025962,-0.13161144363007224,0.8952916335608945,False,-5.22850000532214,2.3790908061986644,4.621824700734578e-09,
lognormal,5.0,4,2011,discovered,114,0.9077505702335371,1,1.976132537077188,114,1.0,0.03,0,-0.7994468277982376,-0.5969295613249195,0.5505544097585744,False,-8.34631866946926,2.8450417120456124,8.208189683500677e-11,
lognormal,5.0,4,2011,true,50,0.8177339511928804,7,2.5949656637553553,29,0.58,0.92,0,-0.13279152109645587,-0.3474337118747681,0.7282655104299858,False,-2.4180120722910114,1.8123197829177078,2.7991120532533387e-09,
lognormal,5.0,4,2012,discovered,170,0.9363172818938962,1,1.936409886714285,170,1.0,0.08,0,-0.34147899846581264,-0.2688830074424958,0.7880197136797588,False,-25.115742408825714,4.783140268292276,1.0315075087419245e-06,
lognormal,5.0,4,2012,true,63,0.8506029811666193,16,2.8472004771413175,17,0.2698412698412698,0.52,0,-0.16346419159753722,-0.36788882788236443,0.7129561310105563,False,0.9742485845635993,1.205675596107734,8.945733043219661e-11,
lognormal,5.0,4,2013,discovered,143,0.8854223670635811,1,2.1604521714671114,143,1.0,0.06,0,1.0791124731449844,1.5657348363608903,0.11741070718396063,False,-570892.8532042082,625.3283632024035,0.0005521207212950685,
lognormal,5.0,4,2013,true,57,0.7823705250661082,11,2.8766740849984656,25,0.43859649122807015,0.73,0,-0.6480526111393337,-0.7464245784949134,0.4554109764649592,False,1.8922573262499869,0.8410906006611325,7.432277016050648e-12,
lognormal,5.0,4,2014,discovered,244,0.9171955924432241,1,1.8883840897808446,244,1.0,0.02,0,1.176518218713193,0.962763301837526,0.33566632118425377,False,-131922.6500287539,345.36372209156866,0.00011360040753061185,
lognormal,5.0,4,2014,true,82,0.780254996162903,20,2.780059002988934,27,0.32926829268292684,0.21,0,-1.7579733256841923,-1.1523889978711097,0.24916125999990313,False,3.141040229597545,0.6213635405602569,1.1652900866465643e-12,
lognormal,5.0,4,2015,discovered,411,0.9179155715523958,1,1.9164000346395293,411,1.0,0.0,0,8.981869818022622,5.243668423335275,1.5741498195185584e-07,False,-989280.717168475,933.9565832180543,0.006023229347192682,
lognormal,5.0,4,2015,true,94,0.739216186534543,43,2.9106768422500355,32,0.3404255319148936,0.32,0,-0.6523065922835256,-0.7674176490769467,0.442833238415558,False,3.0669144363758427,0.9037308507380842,2.923172814917052e-10,
lognormal,5.0,4,2016,discovered,332,0.92814304739285,1,1.8418573173349553,332,1.0,0.0,0,1.8305504476844838,1.20035829189231,0.23000021977782015,False,-211856.49105170747,450.3923357034259,0.0002829707927958225,
lognormal,5.0,4,2016,true,82,0.7714365106862799,24,2.48242948777952,33,0.4024390243902439,0.46,0,-0.36195622535613214,-0.5372137969751909,0.5911199420554172,False,1.211557815897438,1.4463131015402457,1.8209789232059848e-10,
lognormal,5.0,4,2017,discovered,292,0.9253713986269572,1,1.7982568502758953,292,1.0,0.01,0,5.225904688845645,3.5330902374695237,0.0004107322527367851,False,-496195.3285989753,710.9295795541511,0.002602052679321787,
lognormal,5.0,4,2017,true,85,0.7277787679696265,18,2.412474277336526,46,0.5411764705882353,0.17,0,-1.3733816364119096,-1.0081955171151125,0.3133606095798309,False,2.4021091331353426,1.066626581213535,5.258016244624741e-12,
lognormal,5.0,5,2010,discovered,86,0.8762111355867183,4,3.4717946703743734,22,0.2558139534883721,0.8,0,-0.015644040857325514,-0.10040034145928764,0.920026498692186,False,-8.898501218995774,2.0255309375219888,6.732547319643345e-08,
lognormal,5.0,5,2010,true,34,0.8509523476367448,5,2.409257179300943,20,0.5882352941176471,0.69,0,-0.16043145989878482,-0.3362997371871495,0.7366448480923824,False,-1.2935514858518282,1.658538325224339,1.7706724975141697e-11,
lognormal,5.0,5,2011,discovered,96,0.9057062329881017,1,1.9606382796858493,96,1.0,0.02,0,0.032464499915715095,0.036873217455532736,0.9705860945945459,False,-22.694156147773334,4.499039655485722,1.2848012715949153e-06,
lognormal,5.0,5,2011,true,51,0.8251297668553196,11,2.706859623515596,15,0.29411764705882354,0.72,0,-0.08037756043702426,-0.3305241233268043,0.7410039680886085,False,-1.13807825919275,1.6145956401827504,8.127543082991906e-10,
lognormal,5.0,5,2012,discovered,186,0.9130128852724293,1,1.7964160521975667,186,1.0,0.15,0,-4.657462751036544,-1.8691010999499462,0.0616087500290756,False,-2.6296950304232802,2.1140823941615445,1.1795009413617663e-10,
lognormal,5.0,5,2012,true,72,0.7699696867318632,18,4.329490598137163,21,0.2916666666666667,0.33,0,0.0062191828092394985,0.3585998533040241,0.7198944565501435,False,-103552.2897129791,174.53980398352385,2.7533846150618047e-05,
lognormal,5.0,5,2013,discovered,151,0.9011727617529615,1,2.07534634750479,151,1.0,0.02,0,1.3507733094351344,1.6189884747430308,0.10544974291584155,False,-555070.4454741208,641.517864404143,0.0006776500549676712,
lognormal,5.0,5,2013,true,58,0.8376119695072335,19,2.8452726949038385,12,0.20689655172413793,0.46,0,-0.1385401844343832,-0.35706954217444864,0.721039745306551,False,1.4341014410810484,1.1416601819784313,3.377920165803516e-11,
lognormal,5.0,5,2014,discovered,238,0.925839999763582,1,1.7706917719703281,238,1.0,0.04,0,-3.8174173473079023,-1.5769720892660868,0.11480194738444614,False,-4.970966422416346,2.685971018996043,1.8411583369015716e-10,
lognormal,5.0,5,2014,true,79,0.7881417774248742,20,2.920726994577138,30,0.379746835443038,0.92,0,-0.004800735641805609,-0.05754639737458845,0.9541099475584068,False,-25.574781476355472,3.892222990687353,0.00019235851800658565,
lognormal,5.0,5,2015,discovered,354,0.923433470778726,1,1.7334036405489663,354,1.0,0.0,0,2.79819136963002,1.633747318505727,0.10231191821190173,False,-150730.90825794896,409.14491043132296,0.0002053772932413267,
lognormal,5.0,5,2015,true,92,0.755804463764612,20,2.2443688056036852,53,0.5760869565217391,0.26,0,-2.9763354805252287,-1.5740461351885622,0.11547678398044625,False,3.090094285996199,0.9481079500980528,2.162892087653745e-11,
lognormal,5.0,5,2016,discovered,315,0.9404783326525408,1,1.8621005053142894,315,1.0,0.11,0,2.3151183027637536,1.5444205521791612,0.12248648431320068,False,-483616.79487427033,672.3020427649132,0.0012333565891822218,
lognormal,5.0,5,2016,true,90,0.7640810273947471,30,2.817289994574576,27,0.3,0.21,0,-0.6652528202388321,-0.8824940221892582,0.3775097109918295,False,2.8612058435753873,0.887805273508845,2.8180124900245573e-11,
lognormal,5.0,5,2017,discovered,320,0.9223459543423361,1,1.8845035035783029,320,1.0,0.0,0,3.534199981061331,2.4951057816048743,0.012591958570685399,False,-531515.6624834202,695.8036763691351,0.001652728276894777,
lognormal,5.0,5,2017,true,89,0.7633345505492031,31,3.0592697894092775,29,0.3258426966292135,0.47,0,-0.6850483486650463,-0.7993936334935206,0.424062200879757,False,2.9242937295884657,0.7942683611471627,8.996892120194389e-11,
lognormal,5.0,6,2010,discovered,67,0.9226789021622095,1,2.0575210753945994,67,1.0,0.4,0,0.3101569750494072,0.5398187087451772,0.5893220635270461,False,-371441.2984301385,528.9610572041148,0.00019936744592996547,
lognormal,5.0,6,2010,true,36,0.8087773177921651,4,2.0879010587752536,24,0.6666666666666666,0.27,0,-2.72779735605319,-1.5494920875045282,0.12126347214048303,False,1.9031094559625363,0.7882805356796873,4.973799150320701e-13,
lognormal,5.0,6,2011,discovered,111,0.933086106816414,1,1.8904723542631732,111,1.0,0.51,0,-1.3976976311307936,-0.9813687000732544,0.3264109554388587,False,-5.657226793747916,2.5675272716560835,1.2935004178871168e-09,
lognormal,5.0,6,2011,true,46,0.7941487874815435,17,3.4632688286925464,13,0.2826086956521739,0.52,0,-0.19052687644429467,-0.40890444482598254,0.6826097869997308,False,1.9781192224646684,0.7834845500644472,1.8275159163749777e-11,
lognormal,5.0,6,2012,discovered,146,0.9301731453843232,1,1.8516436482868694,146,1.0,0.37,0,-0.822533418271477,-0.5996260849724003,0.5487554588229727,False,-12.40995258779716,3.6627229266388874,1.2697171314357547e-08,
lognormal,5.0,6,2012,true,53,0.8461668354000598,3,1.7250440875501236,45,0.8490566037735849,0.0,0,-4.802128630861304,-1.6874810909309959,0.09151088284854184,False,1.7697179289326197,1.2397688480652087,1.3812950783176348e-11,
lognormal,5.0,6,2013,discovered,117,0.859093828809457,1,1.948697739951831,117,1.0,0.0,0,1.4413994401636696,2.01144338245606,0.04427864492923629,False,-362103.89824469894,553.5126908776866,0.0004021103350169142,
lognormal,5.0,6,2013,true,56,0.7892522040826422,9,2.384203797051578,25,0.44642857142857145,0.26,0,-0.7756429182832676,-0.9488537070184748,0.34269502197002844,False,1.7042393674507754,1.0717056372499907,1.0557243967923569e-10,
lognormal,5.0,6,2014,discovered,233,0.9123876683623162,1,1.7693318133084706,233,1.0,0.0,0,0.7196838556419394,0.46574274663030246,0.6413996508132624,False,-34.51531946964812,6.208855822953942,1.5048873365230975e-05,
lognormal,5.0,6,2014,true,75,0.7997097175063562,25,2.8311098703644957,22,0.29333333333333333,0.18,0,-0.9668853015135301,-0.8348095855768756,0.40382492792265556,False,3.143301992439368,0.7085628305753504,5.644551492878236e-11,
lognormal,5.0,6,2015,discovered,405,0.9225153812683559,1,1.9169496234675028,405,1.0,0.0,0,7.5639557174440935,4.347981690490308,1.3739607115546604e-05,False,-957495.1812675794,917.9460599640562,0.005393418827225105,
lognormal,5.0,6,2015,true,88,0.7760063712860379,36,2.6071662982883708,33,0.375,0.14,0,-1.5302560929234659,-1.1403273435207144,0.25414995015999675,False,3.5414940582641417,0.791638604176711,3.439026841078885e-12,
lognormal,5.0,6,2016,discovered,307,0.9509261608030737,1,1.8148206881646172,307,1.0,0.61,0,-0.46043059490714455,-0.27100611145275655,0.7863863318392559,False,-53.14393233807175,7.38318365373796,4.723065569578466e-05,
lognormal,5.0,6,2016,true,87,0.7542700910716422,41,3.251189425321004,20,0.22988505747126436,0.95,0,-0.08352724877886697,-0.3041239405769412,0.7610334682181072,False,0.714084179300627,1.2955988684371318,4.697682243204326e-09,
lognormal,5.0,6,2017,discovered,298,0.9293870825674404,1,1.7385885008930897,298,1.0,0.03,0,-0.9476628692981919,-0.431018366670584,0.66645501587331,False,-14.635230864793726,4.289020494886098,2.3929601411509793e-08,
lognormal,5.0,6,2017,true,87,0.7939220635076587,26,2.737805360790701,30,0.3448275862068966,0.18,0,-0.2374786040993344,-0.4909230404242082,0.623480880374341,False,0.9581012556481361,1.3735060503046987,3.4470701848476892e-09,
lognormal,5.0,7,2010,discovered,75,0.9311265190217456,1,2.02002382031898,75,1.0,0.47,0,-0.6232794343694477,-0.6358253005952356,0.5248902949408538,False,-7.24528694365037,2.610461997066272,4.919940010950086e-10,
lognormal,5.0,7,2010,true,33,0.8935341542654835,10,3.0695502354102837,10,0.30303030303030304,0.75,0,0.024297569165486088,0.7075886073192469,0.47920076975223946,False,-218685.22626265438,319.9587200857274,7.574021765321959e-05,
lognormal,5.0,7,2011,discovered,120,0.9375013271527912,3,2.264804475974766,46,0.38333333333333336,0.58,0,-0.8754328445516002,-0.9411744008077464,0.3466154930084693,False,-0.49425146379609486,1.4315181581547995,6.500044946733397e-11,
lognormal,5.0,7,2011,true,51,0.8006721078562802,5,2.197600825393354,35,0.6862745098039216,0.03,0,-2.041207264825831,-1.304672758123882,0.19200430148621317,False,1.669089477653352,0.9610016890913522,7.105427357601002e-14,
lognormal,5.0,7,2012,discovered,165,0.9159841568298689,1,1.9566107519074154,165,1.0,0.14,0,1.13460918894241,1.2099185258563545,0.22631015771260587,False,-440651.290532269,607.3452239614116,0.00042628293977031717,
lognormal,5.0,7,2012,true,70,0.754481688888586,7,2.25763597343467,43,0.6142857142857143,0.32,0,-2.7795574190434422,-1.576490527951113,0.11491279998730083,False,2.1062163783915904,0.8785999883668918,2.268620846734848e-10,
lognormal,5.0,7,2013,discovered,125,0.9423498898646304,4,2.2225146505932303,46,0.368,0.57,0,-0.2667244659234065,-0.39906002443762206,0.6898489767127929,False,-3.460886223108362,2.184488848930151,8.662937034387141e-11,
lognormal,5.0,7,2013,true,48,0.8975162399029893,5,1.9487311723402967,34,0.7083333333333334,0.35,0,-1.0616335875726586,-0.9180781307614422,0.35857796321848456,False,0.7805047476906875,1.5786400011605368,3.856825969705824e-11,
lognormal,5.0,7,2014,discovered,254,0.9172750659396806,1,1.9373822945413872,254,1.0,0.01,0,1.894770969625613,1.6114463140025197,0.10708247960369256,False,-319118.525909962,522.4807975070346,0.0007703759965806967,
lognormal,5.0,7,2014,true,80,0.7682896964293798,18,2.7673480490245663,27,0.3375,0.16,0,-0.9033061364125858,-0.9008468304251186,0.36766976426712394,False,2.605695318030767,0.8131475253546948,1.2008172234345693e-11,
lognormal,5.0,7,2015,discovered,378,0.9294935864617745,1,1.8190837885512565,378,1.0,0.0,0,6.128990788730828,3.593760125039911,0.00032593992897405477,False,-711717.5508481081,839.6313555724823,0.0036672212390840286,
lognormal,5.0,7,2015,true,89,0.7051342581511226,49,3.1950215987149346,24,0.2696629213483146,0.58,0,-0.2752880516058309,-0.5099236804344506,0.6101049310835511,False,2.655100453034543,0.9584490432173269,2.531237441871781e-10,
lognormal,5.0,7,2016,discovered,310,0.936673001190226,1,1.7151972987891837,310,1.0,0.0,0,-2.946117319822772,-1.121673342303419,0.26200135496943866,False,-8.499061504372815,3.4736304196720638,1.8494574760552496e-09,
lognormal,5.0,7,2016,true,89,0.7850699975104402,45,3.240648468206361,16,0.1797752808988764,0.84,0,-0.08022663449779266,-0.31092118676929054,0.7558605374936955,False,1.2067621912745654,1.2288505417398887,2.1342430045478977e-09,
lognormal,5.0,7,2017,discovered,303,0.8946088912054173,1,2.0362900889414477,303,1.0,0.0,0,6.087104537155648,4.5487998844802355,5.395271783619076e-06,False,-812026.2173385404,793.1772162119099,0.004266899507456401,
lognormal,5.0,7,2017,true,83,0.7122115450224731,41,3.30940634881711,18,0.21686746987951808,0.58,0,-0.1770308616903531,-0.38593092907052967,0.6995478236863095,False,2.330438785413693,0.9592739119657772,2.5858071239781566e-09,
lognormal,5.0,8,2010,discovered,73,0.8895534186737759,1,2.025875470512041,73,1.0,0.03,0,0.09727691845833453,0.16426813119995912,0.8695200684857389,False,-46.15542682303203,6.086996577797351,1.0490573032484463e-05,
lognormal,5.0,8,2010,true,40,0.7518067352179114,8,3.442740199627375,16,0.4,0.11,0,-1.984087953273776,-1.354688212947845,0.1755169148615342,False,2.3512787158482373,0.3339782991632623,4.263256414560601e-14,
lognormal,5.0,8,2011,discovered,132,0.916276867005268,1,2.113329061687628,132,1.0,0.17,0,-1.5404501608674934,-1.062715850435285,0.28791083058464617,False,-4.135560543220032,1.9754953854486224,3.012701199622825e-11,
lognormal,5.0,8,2011,true,50,0.8433097826395407,8,2.3848640608729292,25,0.5,0.37,0,-0.8954816500642644,-0.8574394755876295,0.39120205064813385,False,1.7372940442781768,1.012588461149918,4.064304448547773e-12,
lognormal,5.0,8,2012,discovered,150,0.9281961043149701,1,2.0770453838823952,150,1.0,0.16,0,0.6059632176298746,0.6510175291873427,0.5150351714282625,False,-413987.9274017064,553.0632767934815,0.000484114495520771,
lognormal,5.0,8,2012,true,62,0.7606268602089262,21,3.413656206231601,18,0.2903225806451613,0.92,0,-0.35957616890201205,-0.6349391266973163,0.5254681173399913,False,2.46704892127917,0.7187926816311725,3.603872755775228e-11,
lognormal,5.0,8,2013,discovered,118,0.9176077502772385,1,1.9444542500824007,118,1.0,0.11,0,-0.7610973475230005,-0.6044688648567361,0.5455319632401875,False,-8.376290924609517,2.9069622798990467,7.6377943969419e-09,
lognormal,5.0,8,2013,true,50,0.7713304450812636,18,3.3961375361126094,14,0.28,0.76,0,-0.011171548968853529,-0.0946047416659871,0.9246287834267396,False,-5.080007946083601,1.893363441234157,1.6750718145885912e-08,
lognormal,5.0,8,2014,discovered,236,0.9104711435598719,1,1.9378324967784561,236,1.0,0.0,0,3.0122622456430306,2.609047613336016,0.009079460819533303,False,-658514.2762602491,751.1845401685879,0.0014586355428036768,
lognormal,5.0,8,2014,true,75,0.7301271229396491,24,2.8223584761008675,23,0.30666666666666664,0.76,0,-0.2727004242337001,-0.5365844272110327,0.5915547034018517,False,1.7103693177032009,1.1439080878586363,1.546069938740402e-09,
lognormal,5.0,8,2015,discovered,351,0.9382450860939753,1,1.7440689717746383,351,1.0,0.01,0,1.4135571140020637,0.7784680894724105,0.4362931116950419,False,-141.81149552767764,12.539645839911694,0.005765059447526255,
lognormal,5.0,8,2015,true,87,0.839758345164573,35,2.5384094976429847,28,0.3218390804597701,0.9,0,-0.066712745685364,-0.2557921336930533,0.7981113482970666,False,-3.2040566637956083,2.2662472858768887,1.3900117323828454e-07,
lognormal,5.0,8,2016,discovered,290,0.9301286663837486,1,1.8788260896845044,290,1.0,0.05,0,1.104044030857617,0.8018740375989222,0.42262582559240713,False,-196407.62371252116,423.7480212992554,0.0001508895838924218,
