regime,undefined_policy,law,mean_repeats,dataset,threshold,observed_mean_r2,observed_undefined_groups,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,skip,uniform,1.0,17,0.5,0.8354189635163417,0,0.7012061098049294,212.98181818181817,45751,8,0.3546800184542151,0.01868078472853514,25.734408487015624,0.004975124378109453,0.0,0,0.6958550272856583,0.009547398348725922,14.61800703532056,0.004975124378109453,0.0,0,0.721820680622919,0.01020372423321343,11.133021659254258,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,18,0.5,0.832584851614266,0,0.7210359992975992,202.8909090909091,45806,8,0.35168464099693414,0.021062711664805736,22.83182803194715,0.004975124378109453,0.0,0,0.6804573991191936,0.010431307792025406,14.583737296235455,0.004975124378109453,0.0,0,0.7058007208844711,0.010195203036123599,12.43566511432621,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,19,0.5,0.8283349973771523,0,0.7302345703075978,196.4181818181818,45623,8,0.3463010033509248,0.018428227158878395,26.15737205051719,0.004975124378109453,0.001875,0,0.6544628552216318,0.011603433373941936,14.984542639421592,0.004975124378109453,0.0,0,0.6955770851217359,0.01113027237548423,11.927642718594361,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,20,0.5,0.8398942383987534,0,0.7009272727851887,212.92727272727274,45746,8,0.37010148921279806,0.017646675460525046,26.62216745793644,0.004975124378109453,0.000625,0,0.662204765469381,0.011580883175847125,15.343343873803882,0.004975124378109453,0.0,0,0.7103072128875959,0.010848761757380991,11.94486784844294,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,21,0.5,0.8314302462790786,0,0.73585127038508,199.5090909090909,45730,8,0.3239876801166944,0.021897771661917392,23.173251324237803,0.004975124378109453,0.000625,0,0.6541454365767265,0.011583913855381892,15.304396416931697,0.004975124378109453,0.0,0,0.7005047991091999,0.010789658996714304,12.134345229052041,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,22,0.5,0.8302780033281543,0,0.7178534050551256,202.29090909090908,45844,8,0.3115273809313499,0.020313681166677616,25.537007209099958,0.004975124378109453,0.00125,0,0.6497675371079964,0.012093067485860816,14.926772419918292,0.004975124378109453,0.0,0,0.703165161510494,0.010342140145071657,12.290767678122537,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,23,0.5,0.8361406137551952,0,0.715739281620993,202.70909090909092,45796,8,0.3619624265657428,0.02048757518540391,23.14467099685248,0.004975124378109453,0.000625,0,0.6627859217361691,0.01122021582372631,15.450210115606655,0.004975124378109453,0.0,0,0.6992850097686144,0.01079036938043432,12.683125031357571,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,24,0.5,0.8277411935975753,0,0.7188875236347203,200.94545454545454,45907,8,0.3459982858858822,0.01967574175388803,24.48410401689167,0.004975124378109453,0.000625,0,0.6613558160917896,0.011749278614864392,14.16132708737421,0.004975124378109453,0.0,0,0.704933857742046,0.010792165371486143,11.379304488791206,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,25,0.5,0.8299795010909699,0,0.7223440544176402,200.70909090909092,45688,8,0.35875089103441143,0.019546225583525225,24.108419707062996,0.004975124378109453,0.0,0,0.6824572875076288,0.009953547867379252,14.821068381739078,0.004975124378109453,0.0,0,0.7135443248181779,0.01070498423568745,10.876725617645413,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,26,0.5,0.8268224557301473,0,0.7146696100017367,203.0909090909091,45808,8,0.34338003833649716,0.02167613692277966,22.30297857574409,0.004975124378109453,0.005625,0,0.6466854104889345,0.01478410705791152,12.184506276611065,0.004975124378109453,0.001875,0,0.6969212320207648,0.01341118818466278,9.686033923372975,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,27,0.5,0.8377835396784775,0,0.700654373329806,204.3272727272727,45930,8,0.36006258706184063,0.018933618823396104,25.231359998983468,0.004975124378109453,0.000625,0,0.6663717753707872,0.010360517382180991,16.544710846439067,0.004975124378109453,0.0,0,0.7155943220766438,0.009723159123925783,12.566822783056454,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,28,0.5,0.8254971873798662,0,0.716314646288232,200.96363636363637,45887,8,0.3428555230353458,0.018878752673734168,25.56533647564626,0.004975124378109453,0.000625,0,0.6781856773674372,0.011322416094794546,13.010607345560738,0.004975124378109453,0.0,0,0.7058622574792293,0.010743622241548585,11.135437118961173,0.004975124378109453,0.0,0
whale,skip,uniform,1.0,29,0.5,0.8326185083091026,0,0.7057271716160493,202.36363636363637,45802,8,0.33736211269297944,0.019838710058488706,24.9641430393409,0.004975124378109453,0.000625,0,0.679023023534872,0.009423080734917334,16.299922402774364,0.004975124378109453,0.0,0,0.7033991764277013,0.010607901833718262,12.18142229320645,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,0,0.5,0.8960252574643873,0,0.350823540698636,138.6727272727273,45861,8,0.4473768938908372,0.01682613057945791,26.663787105116135,0.004975124378109453,0.0,0,0.8596944671012872,0.005487018608123726,6.621226016859345,0.004975124378109453,0.0,0,0.7935277687941664,0.00911226082538817,11.24830496342324,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,1,0.5,0.9045064080731482,0,0.3679354183038735,139.6909090909091,46025,8,0.43734694668125,0.016826636496405725,27.76309225504969,0.004975124378109453,0.0,0,0.8591042819730902,0.005486687450180525,8.274961260744707,0.004975124378109453,0.0,0,0.7868145861959109,0.009066212292060224,12.98136620739693,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,2,0.5,0.8954814815342211,0,0.3573506292170429,137.4,45582,8,0.427952115809031,0.015932409328670946,29.344548968112072,0.004975124378109453,0.0,0,0.8651435998537782,0.00529568882497681,5.728788583150141,0.004975124378109453,0.0,0,0.7961237800980144,0.007561080512740898,13.140674969507693,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,3,0.5,0.9025809338436421,0,0.33991961766951057,126.67272727272727,45619,8,0.3974626710327604,0.017308778844450964,29.182778713058546,0.004975124378109453,0.0,0,0.8465219091070444,0.00567876246070431,9.87169742078717,0.004975124378109453,0.0,0,0.7742359774299762,0.009781721338000425,13.120896821612194,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,4,0.5,0.9069332023082575,0,0.39103308780935314,143.70909090909092,45767,8,0.4261405221123373,0.017218128985855414,27.923630993291336,0.004975124378109453,0.0,0,0.8539505745656415,0.006559825859626629,8.076834488656933,0.004975124378109453,0.0,0,0.7840467850979878,0.008558615545761875,14.358212090870422,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,5,0.5,0.906403683858652,0,0.36710967616179235,144.52727272727273,45568,8,0.42758240257129465,0.01704081228787197,28.098501010314912,0.004975124378109453,0.0,0,0.8476861302844055,0.007879535671748079,7.451905292437104,0.004975124378109453,0.0,0,0.7884987225369645,0.008779649318613523,13.429347465133946,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,6,0.5,0.8966334517103454,0,0.3519773520025929,140.56363636363636,45883,8,0.43746769893842113,0.016884254235568275,27.194908721798814,0.004975124378109453,0.0,0,0.8433297553263363,0.00923664133168658,5.77089598587629,0.004975124378109453,0.0,0,0.783419369377181,0.008507291227232608,13.3078884111497,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,7,0.5,0.9032448988867949,0,0.3650073789787595,130.01818181818183,45015,8,0.43656075926211785,0.0158815750298359,29.385255476735875,0.004975124378109453,0.0,0,0.8452190328927756,0.007259535879338207,7.993054509058934,0.004975124378109453,0.0,0,0.7673086093252968,0.009155676549582178,14.847214056256897,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,8,0.5,0.9182834648104603,0,0.3757383333372992,142.0,45948,8,0.4336943892231146,0.017351793721789906,27.927318832681376,0.004975124378109453,0.0,0,0.8518529575869794,0.007781955146806421,8.536480353622032,0.004975124378109453,0.0,0,0.7859952863976821,0.009432717909450456,14.024396752100605,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,9,0.5,0.8888750998119489,0,0.34269946598504897,125.16363636363636,45387,8,0.410398071568434,0.017228886356454347,27.77179083686196,0.004975124378109453,0.0,0,0.8387594215368837,0.00785659618282284,6.378802869445544,0.004975124378109453,0.0,0,0.7745879180463882,0.008450195687917444,13.524797056353956,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,10,0.5,0.8990432057698946,0,0.33273939880705183,126.50909090909092,45596,8,0.4270702340113381,0.018007703463387485,26.209503766993517,0.004975124378109453,0.0,0,0.8217163257415977,0.008225808904172143,9.400519867301634,0.004975124378109453,0.0,0,0.7679060559114487,0.009206344752086306,14.244214548746736,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,11,0.5,0.8999717546093708,0,0.3781126735217994,137.6727272727273,45332,8,0.4218344719547174,0.019048845662158264,25.10059093000598,0.004975124378109453,0.0,0,0.8520509893395196,0.005382474336947116,8.903110775820512,0.004975124378109453,0.0,0,0.7802532740105513,0.007825296483759629,15.29890667366782,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,12,0.5,0.9128800870032387,0,0.3655853226124172,144.70909090909092,46341,8,0.45429221154061883,0.015968740042648973,28.717849638595975,0.004975124378109453,0.0,0,0.8529380442595734,0.005814191310291167,10.30960963351299,0.004975124378109453,0.0,0,0.7841397965238991,0.008639548199357389,14.901275796912087,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,13,0.5,0.9026434547022208,0,0.3408608190115211,146.52727272727273,45095,8,0.4396345916769169,0.015372838086405523,30.118632644335925,0.004975124378109453,0.0,0,0.8528146153836138,0.0057860775996984495,8.611851199714977,0.004975124378109453,0.0,0,0.7744999125515869,0.009219853380633372,13.89865292433001,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,14,0.5,0.903359126712096,0,0.3559208991506607,143.2,46175,8,0.44027049046399297,0.016484140866335786,28.09297979210012,0.004975124378109453,0.0,0,0.8456510962073365,0.007243911726425742,7.96641823978072,0.004975124378109453,0.0,0,0.7798312081957468,0.009278070529905362,13.31396631640061,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,15,0.5,0.9114329261782617,0,0.38059650868401274,136.1090909090909,45975,8,0.42355729706861595,0.017336902651109588,28.140876079639344,0.004975124378109453,0.0,0,0.8541605214741986,0.005899425595859804,9.708132389067945,0.004975124378109453,0.0,0,0.7823408044097939,0.008797800477151604,14.673226802963699,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,16,0.5,0.9038833283718387,0,0.35071088932332106,143.96363636363637,46407,8,0.4271318554776794,0.015351619886764445,31.0554505915819,0.004975124378109453,0.0,0,0.8466708021284864,0.00887098014981544,6.44940302842889,0.004975124378109453,0.0,0,0.7859854381959592,0.010604513283888386,11.117708754724624,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,17,0.5,0.9137120700578893,0,0.35201594780019374,138.87272727272727,46495,8,0.44912840679035143,0.015373832103430032,30.21911909418377,0.004975124378109453,0.0,0,0.8530689382739913,0.0062051047230395956,9.773103676837179,0.004975124378109453,0.0,0,0.7833801101517389,0.009759146571299103,13.354852184457057,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,18,0.5,0.9018062840445578,0,0.36309733779674946,141.29090909090908,46284,8,0.4139380669502101,0.01783273482668902,27.358014451276933,0.004975124378109453,0.0,0,0.8420106567369652,0.006455690722460212,9.26246777894046,0.004975124378109453,0.0,0,0.7731119693295142,0.009580486225942722,13.432962762010547,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,19,0.5,0.9010273045967343,0,0.3386562575118793,128.4909090909091,45445,8,0.41199955226145585,0.017734744101669253,27.57455926805561,0.004975124378109453,0.0,0,0.8364641588684524,0.006308191988060741,10.234809886965705,0.004975124378109453,0.0,0,0.7700975221972022,0.009393817212108118,13.93786779572108,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,20,0.5,0.9041334105536939,0,0.347001922977125,131.8909090909091,45345,8,0.42422468784518635,0.01837604186870184,26.116000721890515,0.004975124378109453,0.0,0,0.8481014678117015,0.007281515142474062,7.695093898129871,0.004975124378109453,0.0,0,0.7748772913179056,0.00999340968605919,12.934135925208851,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,21,0.5,0.8964300871021238,0,0.37143920965976207,127.2909090909091,45583,8,0.4133650243608101,0.016310411495496283,29.616975811720028,0.004975124378109453,0.0,0,0.8497824910701369,0.005336887960609973,8.740598711511145,0.004975124378109453,0.0,0,0.7717293317383143,0.008235357035888928,15.142118893009146,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,22,0.5,0.9054949025897012,0,0.35338426930620137,137.14545454545456,45529,8,0.4173784643470521,0.018789924627211085,25.977562333367292,0.004975124378109453,0.0,0,0.8465951090320651,0.006562944386435056,8.97459891316099,0.004975124378109453,0.0,0,0.791247509844014,0.007576044433865627,15.080084830943,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,23,0.5,0.903860553557982,0,0.3473020485761377,144.5818181818182,45080,8,0.4260435022968812,0.0191931297707975,24.895212868726773,0.004975124378109453,0.0,0,0.8408405221294957,0.00822281987372407,7.664041338162611,0.004975124378109453,0.0,0,0.7864028068803115,0.008953751389162785,13.118272059668314,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,24,0.5,0.9049027820390569,0,0.3480741128934402,143.65454545454546,46665,8,0.44279215492064167,0.015264124331268336,30.274296585215072,0.004975124378109453,0.0,0,0.8609260737333467,0.0053542340476816835,8.213445268563031,0.004975124378109453,0.0,0,0.784318874994077,0.008751388578409583,13.778831320834115,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,25,0.5,0.89541061429205,0,0.3698236127778328,139.07272727272726,45954,8,0.41695178319676357,0.01785533171607465,26.796412337976534,0.004975124378109453,0.0,0,0.8498351245396077,0.009207442890001437,4.949853102204274,0.004975124378109453,0.0,0,0.7815192620599046,0.009677865974031584,11.768229952527522,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,26,0.5,0.8961741723778424,0,0.36355723960625935,144.92727272727274,46657,8,0.4297147469833724,0.01624983675339022,28.705483782607974,0.004975124378109453,0.0,0,0.8567834374340605,0.005712928864971742,6.895015827223451,0.004975124378109453,0.0,0,0.7877016564322387,0.007978769035505784,13.595144246298826,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,27,0.5,0.9053628515264701,0,0.353319384786487,137.9090909090909,45616,8,0.41608819327351976,0.01710620345438804,28.602176956304284,0.004975124378109453,0.0,0,0.8565143904364138,0.00625847303934981,7.805172409136271,0.004975124378109453,0.0,0,0.7902713166212152,0.0076853916266535535,14.975363715507777,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,28,0.5,0.9045219902838483,0,0.38180464181661405,151.4181818181818,46940,8,0.4594599855080172,0.01573803414957298,28.279389950866697,0.004975124378109453,0.0,0,0.8669706763127809,0.004879722641847822,7.6953787596517325,0.004975124378109453,0.0,0,0.8031265951205465,0.008032472551230815,12.623186013597389,0.004975124378109453,0.0,0
whale,skip,uniform,5.0,29,0.5,0.9002321191019661,0,0.35457215119448227,133.36363636363637,46331,8,0.42194576522376154,0.017404176510529723,27.481125210884635,0.004975124378109453,0.0,0,0.837657029277753,0.007509341392108081,8.33296644230028,0.004975124378109453,0.0,0,0.7721367324790266,0.009003150443042611,14.227840291386903,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,0,0.5,0.904680437651847,0,0.7295986742924463,216.8909090909091,45826,8,0.45950126837933297,0.01572783912293489,28.30517058273683,0.004975124378109453,0.0,0,0.7368340349511877,0.008958637052350157,18.73570742065362,0.004975124378109453,0.0,0,0.8068544255568285,0.007667458082769589,12.758597574188816,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,1,0.5,0.9149439602805551,0,0.7199726560458156,227.05454545454546,45820,8,0.4648862268192838,0.016375030805003236,27.484390033865488,0.004975124378109453,0.0,0,0.7570740576793028,0.007992991996414752,19.751039744824553,0.004975124378109453,0.0,0,0.8117286702857668,0.007419856637261312,13.910685211417423,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,2,0.5,0.9138848853292986,0,0.7251533388173154,227.4,45865,8,0.4862401816546508,0.01593477880946975,26.837191076697362,0.004975124378109453,0.0,0,0.766357103882813,0.007388762418272682,19.966507663264952,0.004975124378109453,0.0,0,0.8222477034499523,0.00699829832385992,13.094209140373373,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,3,0.5,0.919375770720411,0,0.739188523347173,234.83636363636364,45751,8,0.4635073141661907,0.016540632486605245,27.56052145668473,0.004975124378109453,0.0,0,0.7603309186568827,0.007219230050688313,22.030722244176747,0.004975124378109453,0.0,0,0.8315475327364803,0.00608220645092813,14.440193487764349,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,4,0.5,0.9268717489711327,0,0.7255279628474458,232.5818181818182,45950,8,0.5233652111779992,0.0148158551791351,27.234778749820965,0.004975124378109453,0.0,0,0.7746505756060248,0.007406316634573317,20.55288490563939,0.004975124378109453,0.0,0,0.8429855922229408,0.007291060830131273,11.505343145886433,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,5,0.5,0.9232651320728524,0,0.7195157630013842,218.4181818181818,45769,8,0.48372264869435044,0.016784876572643468,26.186816535480663,0.004975124378109453,0.0,0,0.7399720442540989,0.008678407120571465,21.120591056885548,0.004975124378109453,0.0,0,0.8176479154972534,0.008044147623475035,13.129696459992727,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,6,0.5,0.9174597406598746,0,0.7454077291533189,226.1090909090909,45669,8,0.4820688505417502,0.01572354141380282,27.690383397719742,0.004975124378109453,0.0,0,0.7690989256857865,0.0070898036058183785,20.92594142556121,0.004975124378109453,0.0,0,0.8390904448970368,0.005892439568558662,13.29997445896718,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,7,0.5,0.9203838821750698,0,0.7542605761796916,228.83636363636364,45884,8,0.47526555762173517,0.013181149137252367,33.7693110000059,0.004975124378109453,0.0,0,0.736228898287629,0.009011065325863248,20.436538547654905,0.004975124378109453,0.0,0,0.825132816251882,0.006817257510333257,13.97205045853279,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,8,0.5,0.9186355914447204,0,0.753520603398373,228.56363636363636,45848,8,0.46429219153933277,0.018178170767789742,24.99390096557172,0.004975124378109453,0.000625,0,0.7320212165264379,0.01034504728918505,18.03900646383448,0.004975124378109453,0.0,0,0.8306880149171186,0.006229739609042179,14.117376013589706,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,9,0.5,0.9049482564582212,0,0.723708362896028,227.3090909090909,45651,8,0.4501228795550391,0.017415379157350162,26.116306328663708,0.004975124378109453,0.0,0,0.7439785257915824,0.009132103995364448,17.62679561559403,0.004975124378109453,0.0,0,0.8173869418713682,0.007686879209273528,11.391009563571412,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,10,0.5,0.9225433998570832,0,0.7541638802593473,225.5818181818182,45824,8,0.4791880409238789,0.016889850219059824,26.249809985460235,0.004975124378109453,0.0,0,0.749913589457395,0.008525201388568127,20.249352775545727,0.004975124378109453,0.0,0,0.8223447038781313,0.007007768355477228,14.298231747434581,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,11,0.5,0.9246547832223325,0,0.7460945260790905,219.6727272727273,45690,8,0.47551463955960716,0.016468912717738676,27.271997329790704,0.004975124378109453,0.0,0,0.7542586033956653,0.0076549311258056205,22.259662043495442,0.004975124378109453,0.0,0,0.8290468933720712,0.007387994414577318,12.940980255969952,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,12,0.5,0.9134304467288797,0,0.7524415734679142,225.8181818181818,45756,8,0.46131116572120107,0.016848149124738743,26.834952472246087,0.004975124378109453,0.0,0,0.7596268466971872,0.00692990233800226,22.194194453255573,0.004975124378109453,0.0,0,0.8230044698062529,0.006677372846433981,13.542148836412279,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,13,0.5,0.9186104720893137,0,0.7345646987871072,216.0,45633,8,0.5032526601953048,0.01640691254604154,25.316025225856485,0.004975124378109453,0.000625,0,0.752299947317784,0.007439436868212023,22.355257221438094,0.004975124378109453,0.0,0,0.8407892209541404,0.0059977642392363365,12.97504337134162,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,14,0.5,0.918445847374616,0,0.7606719454555106,215.94545454545454,45492,8,0.46653680117968377,0.016348276836651274,27.642610331982837,0.004975124378109453,0.0,0,0.7471167409190871,0.007766481125460123,22.060068606086848,0.004975124378109453,0.0,0,0.8277416196333931,0.0065582666086970555,13.830518512458475,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,15,0.5,0.9148163174906476,0,0.7232155591695799,225.96363636363637,45919,8,0.4610344762033327,0.016542893535143023,27.430620908205686,0.004975124378109453,0.0,0,0.7615546864635339,0.006959157854502553,22.023014024312438,0.004975124378109453,0.0,0,0.8184172759743737,0.0071900520450330786,13.407280074261324,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,16,0.5,0.908717381996915,0,0.7299737786187569,230.8181818181818,45609,8,0.4679321613834759,0.017236731909454572,25.572435826518987,0.004975124378109453,0.0,0,0.7711204503107706,0.006389269831688181,21.535626966906225,0.004975124378109453,0.0,0,0.8180105307932942,0.006923898128410793,13.10054676157407,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,17,0.5,0.9146792452703995,0,0.7471383006431906,227.1818181818182,45928,8,0.46825571493434237,0.018378470592276853,24.290570213370025,0.004975124378109453,0.0,0,0.7724782372688235,0.006795088915966674,20.927026821892053,0.004975124378109453,0.0,0,0.8329494449211219,0.005926715183042137,13.790067149359166,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,18,0.5,0.9290275915765858,0,0.7788902503069574,223.5818181818182,45653,8,0.44164024508527405,0.017113995394632518,28.478875636730134,0.004975124378109453,0.000625,0,0.7470185770977357,0.007548414966648767,24.112216310711883,0.004975124378109453,0.0,0,0.8302031393520417,0.00687939161207845,14.365289519357152,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,19,0.5,0.9168206596540145,0,0.7179648848360036,231.72727272727272,45698,8,0.49124816879315875,0.016690967844453952,25.49717277193511,0.004975124378109453,0.000625,0,0.7429898657681088,0.008759098918521111,19.8457393280878,0.004975124378109453,0.0,0,0.8273693827022919,0.007721027330084194,11.585411257797892,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,20,0.5,0.920516494970613,0,0.7399333432563504,226.3090909090909,45660,8,0.49157382417097734,0.015680839348915124,27.354573390825028,0.004975124378109453,0.0,0,0.7651217923599085,0.006476429669868717,23.99388405832168,0.004975124378109453,0.0,0,0.8306390678892412,0.006103568444345166,14.725390220640755,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,21,0.5,0.9184849837780229,0,0.7246394843456188,236.27272727272728,45825,8,0.48378428319902717,0.015886361297475022,27.363138256718802,0.004975124378109453,0.0,0,0.7483086793137619,0.009366351695369392,18.168899695320437,0.004975124378109453,0.0,0,0.8225217823960662,0.007022332573861126,13.665431019196621,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,22,0.5,0.9078663124891055,0,0.7321294259834857,224.8909090909091,45864,8,0.4921879906707806,0.01607160227074352,25.86414937451625,0.004975124378109453,0.0,0,0.746216145381282,0.007965171935760552,20.294623695701606,0.004975124378109453,0.0,0,0.8177515718640206,0.007193723997567068,12.526855444490495,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,23,0.5,0.9171438346591017,0,0.7492337239689644,238.8,45815,8,0.4511230652639147,0.017670028379713668,26.373515615300814,0.004975124378109453,0.00125,0,0.7659307711113291,0.006853916067124416,22.062287029320814,0.004975124378109453,0.0,0,0.8185284885869437,0.0075536567330132445,13.055312090256859,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,24,0.5,0.9179749912115938,0,0.74412409592684,227.0,45546,8,0.4599330947867394,0.016381570891963192,27.960804213811386,0.004975124378109453,0.0,0,0.7670961240877108,0.006526810684352324,23.11678313048162,0.004975124378109453,0.0,0,0.8386019614312633,0.006841160734067239,11.60227523745685,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,25,0.5,0.9131599338881253,0,0.7597143797654287,226.94545454545454,45755,8,0.4538650215716442,0.018303677216720885,25.093040424516627,0.004975124378109453,0.0,0,0.7497651958561229,0.0077139210151970766,21.18180076126019,0.004975124378109453,0.0,0,0.827914489265402,0.006738988871163067,12.649589760787215,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,26,0.5,0.9192967649984396,0,0.758227810275708,219.96363636363637,45569,8,0.46325113218929276,0.017014985436197876,26.80258731452982,0.004975124378109453,0.0,0,0.7498313901918918,0.008242054696542215,20.561059231703897,0.004975124378109453,0.0,0,0.8331166855368285,0.006272221776199477,13.73996050149715,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,27,0.5,0.9262744547674122,0,0.7479711375846221,221.36363636363637,45753,8,0.4665326668051521,0.01651300900704586,27.841187984945385,0.004975124378109453,0.0,0,0.7424496695297698,0.008258357127440009,22.25924386665825,0.004975124378109453,0.0,0,0.8288450378267033,0.006729023686280248,14.47898261071023,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,28,0.5,0.9170512277806806,0,0.7397665664831614,218.4909090909091,45983,8,0.501258974037548,0.01645451575473842,25.26918810256671,0.004975124378109453,0.0,0,0.7189358534470199,0.009619602468185794,20.594964811578556,0.004975124378109453,0.0,0,0.8286399842297609,0.007441761321648706,11.880419127891669,0.004975124378109453,0.0,0
whale,skip,lognormal,1.0,29,0.5,0.9156188276625007,0,0.7413604517274126,226.63636363636363,45943,8,0.46888592028498566,0.01593128087304645,28.041242316763498,0.004975124378109453,0.0,0,0.7366426513073864,0.009505880275532974,18.827943458932268,0.004975124378109453,0.0,0,0.8367439665072296,0.005640749031652968,13.983047413147817,0.004975124378109453,0.0,0
whale,skip,lognormal,5.0,0,0.5,0.9308895030762367,0,0.38718275852776424,153.4181818181818,45991,8,0.5395017459739209,0.01276159311812334,30.669192590577712,0.004975124378109453,0.0,0,0.8802286896657489,0.005612945070874808,9.025709813795155,0.004975124378109453,0.0,0,0.8478651700968703,0.007016156463423091,11.833306941228035,0.004975124378109453,0.0,0
whale,skip,lognormal,5.0,1,0.5,0.9257429734685685,0,0.3753976449633069,150.29090909090908,45553,8,0.5160647328638615,0.013704019587433737,29.89475007612893,0.004975124378109453,0.0,0,0.8720865189797316,0.004509149543564281,11.89946218692581,0.004975124378109453,0.0,0,0.8433109281464556,0.00762756893518111,10.80711902083329,0.004975124378109453,0.0,0
whale,skip,lognormal,5.0,2,0.5,0.927755683773277,0,0.3900977591898574,151.03636363636363,46220,8,0.5381722571007785,0.012133441330796354,32.108238384412985,0.004975124378109453,0.0,0,0.8880683878450181,0.0046230260954386974,8.584700823431723,0.004975124378109453,0.0,0,0.8578030101529583,0.005652357968364483,12.375839253606145,0.004975124378109453,0.0,0
whale,skip,lognormal,5.0,3,0.5,0.9231300851693621,0,0.34633112338272104,152.6727272727273,45814,8,0.5197927172692678,0.015801245500142894,25.52566934653644,0.004975124378109453,0.0,0,0.8738807173488923,0.006151168019060848,8.006506677733244,0.004975124378109453,0.0,0,0.8373786796195166,0.007162128107140199,11.972894685359881,0.004975124378109453,0.0,0
whale,skip,lognormal,5.0,4,0.5,0.9246233468884122,0,0.36858144357726064,137.29090909090908,45461,8,0.505266472205511,0.01562985441503343,26.830504209914245,0.004975124378109453,0.0,0,0.875745159948309,0.006177216298710812,7.912655891668234,0.004975124378109453,0.0,0,0.8427983609918681,0.007307094105269734,11.198019995052958,0.004975124378109453,0.0,0
