regime,law,mean_repeats,dataset,group,year,source,zipf_exponent,lognormal_sigma,geometric_tail,n_types,loglog_r2,csn_xmin,csn_alpha,csn_tail,tail_fraction,gof_p,gof_failed,lr_R,lr_normalized_R,lr_p,lr_at_bound,lr_mu,lr_sigma,lr_gap,error
finch,uniform,1.0,17,22,,discovered,1.0,1.0,0.05,44,0.9213837439515516,1.0,2.063026057245563,44.0,1.0,0.3,0.0,-1.2917972243557487,-1.0766346802789242,0.28164350442970554,False,-1.2082009524508666,1.3730695987610417,4.106937012693379e-12,
finch,uniform,1.0,17,22,,true,1.0,1.0,0.05,10,0.8325246297264215,8.0,2.5386628908451447,10.0,1.0,0.01,0.0,-4.076131180885456,-1.644270388426297,0.100120363076195,False,2.6897973081408106,0.2932786013273607,3.552713678800501e-15,
finch,uniform,1.0,17,23,,discovered,1.0,1.0,0.05,37,0.8839727899606391,1.0,2.039877482535518,37.0,1.0,0.14,0.0,0.3130575882587212,0.8410639953087594,0.40031208414841224,False,-333930.83602023986,506.249293316475,0.00010287839995726245,
finch,uniform,1.0,17,23,,true,1.0,1.0,0.05,10,0.6529366752296917,9.0,2.849469586822555,10.0,1.0,0.0,0.0,-4.522352693589243,-1.563351249551487,0.11797000003424589,False,2.7106934023824207,0.2288926959494871,8.526512829121202e-14,
finch,uniform,1.0,17,24,,discovered,1.0,1.0,0.05,51,0.8764594828667986,1.0,2.1298788880412443,51.0,1.0,0.06,0.0,-0.24366501646329408,-0.3885860111998221,0.6975824165373082,False,-8.697479268443576,2.6582314922488854,5.274358727547224e-09,
finch,uniform,1.0,17,24,,true,1.0,1.0,0.05,10,0.9089232356076374,10.0,3.381609911864683,10.0,1.0,0.09,0.0,-1.4902400440083414,-1.0272589524617568,0.30429854523127886,False,2.6147773865225776,0.3177877375904597,4.263256414560601e-14,
finch,uniform,1.0,17,25,,discovered,1.0,1.0,0.05,46,0.9355738367842326,1.0,1.9764222497004322,46.0,1.0,0.36,0.0,-1.4471833374802914,-1.1090047251109267,0.2674281436018032,False,-1.273983278673589,1.4834514425378476,1.7195134205394424e-12,
finch,uniform,1.0,17,25,,true,1.0,1.0,0.05,10,0.8869632149820281,10.0,3.3391533358884242,10.0,1.0,0.04,0.0,-2.4266213610574363,-1.3806442302272146,0.167388376711202,False,2.678724729819052,0.25519593146691455,1.5916157281026244e-12,
finch,uniform,1.0,17,26,,discovered,1.0,1.0,0.05,38,0.8282816869774544,1.0,2.2337444639873705,38.0,1.0,0.06,0.0,0.7169614061778171,2.2234645476472976,0.026184491400354955,False,-843783.4081256925,738.6456455459088,0.00043286930485919584,
finch,uniform,1.0,17,26,,true,1.0,1.0,0.05,10,0.892179296364291,10.0,3.442697720205607,10.0,1.0,0.69,0.0,-0.6338383302567734,-0.660866489219396,0.5086979383259485,False,2.3968394991409516,0.44993549562095514,7.460698725481052e-14,
finch,uniform,1.0,17,27,,discovered,1.0,1.0,0.05,39,0.92080828094631,1.0,2.129332438115977,39.0,1.0,0.96,0.0,-0.10846617399438752,-0.22255180144478412,0.8238843524552353,False,-20.04551236413977,3.880562627443364,1.4799478265103971e-07,
finch,uniform,1.0,17,27,,true,1.0,1.0,0.05,10,0.9015844483593366,10.0,3.373974080461814,10.0,1.0,0.38,0.0,-1.5885820173776941,-0.9921731796378158,0.3211130534116957,False,2.6257027097488663,0.3092619683348843,1.0267342531733448e-11,
finch,uniform,1.0,17,28,,discovered,1.0,1.0,0.05,44,0.8633435662830492,1.0,2.1434772889185236,44.0,1.0,0.12,0.0,0.05210908198197339,0.12704367432640948,0.8989058314689284,False,-39.85424001578457,5.349877290122654,2.2692264145973695e-05,
finch,uniform,1.0,17,28,,true,1.0,1.0,0.05,10,0.6177937418239496,8.0,2.5071899499228203,10.0,1.0,0.0,0.0,-5.969062033551082,-1.6391474307159968,0.1011825589870247,False,2.7140061350608216,0.23500129482018448,1.666222715357435e-12,
finch,uniform,1.0,17,29,,discovered,1.0,1.0,0.05,45,0.9052722133995471,1.0,2.277123452704806,45.0,1.0,0.69,0.0,-0.5689931512276833,-0.6779463863149633,0.4978056873907203,False,-2.988405973246002,1.6053447856240763,5.781686240879935e-11,
finch,uniform,1.0,17,29,,true,1.0,1.0,0.05,10,0.773207464432759,6.0,2.077641951977864,10.0,1.0,0.0,0.0,-4.682575538391237,-1.7011218955715375,0.0889201001838134,False,2.6630615191116043,0.38542086926498237,1.0658141036401503e-14,
finch,uniform,1.0,18,0,,discovered,1.0,1.0,0.05,34,0.874776433204792,1.0,1.7813569446870534,34.0,1.0,0.05,0.0,-1.5822762720383632,-1.1041197850082607,0.26954117982673753,False,-0.6796031090619254,1.5721936420596523,9.36495325731812e-12,
finch,uniform,1.0,18,0,,true,1.0,1.0,0.05,10,0.8796706616998905,10.0,3.3385312476315687,10.0,1.0,0.1,0.0,-2.4256240285865656,-1.3576776292384352,0.17456599829256492,False,2.6788289922528064,0.255281097082495,3.552713678800501e-15,
finch,uniform,1.0,18,1,,discovered,1.0,1.0,0.05,35,0.806173330397023,1.0,1.673267931893636,35.0,1.0,0.0,0.0,-4.187208029734677,-1.733095019371635,0.08307878148051,False,0.6261771588509313,1.1856175674589189,2.3874235921539366e-12,
finch,uniform,1.0,18,1,,true,1.0,1.0,0.05,10,0.7582626738390591,11.0,3.9123737762160955,10.0,1.0,0.02,0.0,-4.347471743884988,-1.7417078341417023,0.08155958097800774,False,2.7256873245174043,0.14817105231213587,1.575273245180142e-11,
finch,uniform,1.0,18,2,,discovered,1.0,1.0,0.05,32,0.8605195865579407,1.0,1.7261525405077551,32.0,1.0,0.06,0.0,-2.1090373622754757,-1.2378114816442887,0.21578597012863887,False,-0.11044644398770728,1.4532758012939562,3.382183422218077e-11,
finch,uniform,1.0,18,2,,true,1.0,1.0,0.05,10,0.8674530587365983,11.0,4.000964233530991,10.0,1.0,0.17,0.0,-1.5173653200175348,-0.959285476868717,0.33741494967272834,False,2.6504393158577146,0.2491252320143812,1.3855583347321954e-13,
finch,uniform,1.0,18,3,,discovered,1.0,1.0,0.05,33,0.839024589918963,1.0,1.7996347345522687,33.0,1.0,0.0,0.0,-0.6041083874139579,-0.5700495495200114,0.5686440916733542,False,-2.7362636386345893,2.137671339010807,1.3697842859983211e-10,
finch,uniform,1.0,18,3,,true,1.0,1.0,0.05,10,0.8812433084105251,11.0,3.942827857207289,10.0,1.0,0.13,0.0,-3.0799942223683163,-1.4798754609652067,0.1389064855376636,False,2.711536177473843,0.17846108834910707,1.1084466677857563e-12,
finch,uniform,1.0,18,4,,discovered,1.0,1.0,0.05,34,0.8570445160648582,1.0,1.6404931394486812,34.0,1.0,0.05,0.0,-2.8570795317774484,-1.420000650172204,0.15560749176967772,False,0.21115309360675538,1.502021147954291,9.706013770482969e-12,
finch,uniform,1.0,18,4,,true,1.0,1.0,0.05,10,0.8376657634118012,8.0,2.547484493742397,10.0,1.0,0.04,0.0,-3.6353905644078046,-1.5277152910020075,0.12658324192911435,False,2.6801112785657457,0.311409086506674,1.0082601420435822e-11,
finch,uniform,1.0,18,5,,discovered,1.0,1.0,0.05,39,0.8736053351465491,1.0,2.1529073402491816,39.0,1.0,0.46,0.0,0.25646348272678726,0.7573580938784679,0.4488353551566724,False,-421163.103846972,538.7856838937585,0.00011372677727194969,
finch,uniform,1.0,18,5,,true,1.0,1.0,0.05,10,0.7832943200460154,11.0,3.915898100799286,10.0,1.0,0.0,0.0,-4.167315363140496,-1.5610189913960268,0.11851926998880188,False,2.724401369305691,0.15173493366542917,6.622258297284134e-12,
finch,uniform,1.0,18,6,,discovered,1.0,1.0,0.05,38,0.9302732150688607,1.0,1.9877259381675803,38.0,1.0,0.78,0.0,-0.5263728859636398,-0.636021374293521,0.5247624906647066,False,-4.030716260589566,2.111057145842123,1.0555325502537016e-09,
finch,uniform,1.0,18,6,,true,1.0,1.0,0.05,10,0.8351049888491711,9.0,2.8813383984196315,10.0,1.0,0.01,0.0,-3.1247113217009703,-1.3843252009520777,0.1662589008689126,False,2.6844168378616997,0.2781697211509412,2.1245227799226996e-12,
finch,uniform,1.0,18,7,,discovered,1.0,1.0,0.05,36,0.9364761167309666,1.0,1.9296263678837102,36.0,1.0,0.53,0.0,-0.7728501231574245,-0.8257434975008776,0.40894961201814983,False,-2.772175068246222,1.9263550599270578,4.760636329592671e-12,
finch,uniform,1.0,18,7,,true,1.0,1.0,0.05,10,0.8061091206389764,10.0,3.4293449007076613,10.0,1.0,0.11,0.0,-0.7072141662338465,-0.6010942786734883,0.5477771938514249,False,2.435868800712123,0.4318507560763847,1.0133760497410549e-10,
finch,uniform,1.0,18,8,,discovered,1.0,1.0,0.05,37,0.9304663634085053,1.0,1.9926009590358995,37.0,1.0,0.41,0.0,-1.0556761591547636,-0.9931484789367195,0.3206376017196064,False,-1.521566685147124,1.5342796470418376,2.0618529106286587e-10,
finch,uniform,1.0,18,8,,true,1.0,1.0,0.05,10,0.8364680589481661,8.0,2.5561809554952424,10.0,1.0,0.11,0.0,-3.250406800011377,-1.4989636058516422,0.13388307382905887,False,2.668985481949895,0.32958333847934423,2.1316282072803006e-14,
finch,uniform,1.0,18,9,,discovered,1.0,1.0,0.05,38,0.9116418970587312,1.0,1.9180104868855936,38.0,1.0,0.08,0.0,-1.4732715498089268,-1.0988211109684496,0.27184610204478976,False,-0.8493857989659207,1.4244312634555103,7.87281351222191e-12,
finch,uniform,1.0,18,9,,true,1.0,1.0,0.05,10,0.9465714629269992,10.0,3.428001584861584,10.0,1.0,0.6,0.0,-0.8060691236161439,-0.7531328042231469,0.45137011348766676,False,2.474997086651909,0.40950430437917357,9.729461680763052e-11,
finch,uniform,1.0,18,10,,discovered,1.0,1.0,0.05,23,0.6821699801257456,10.0,5.0745587937064105,11.0,0.4782608695652174,0.14,0.0,-1.0812337671199703,-0.8506912392722351,0.39494089101387797,False,2.443541692563974,0.2199419784331535,3.9328540424321545e-12,
finch,uniform,1.0,18,10,,true,1.0,1.0,0.05,10,0.7481173283446046,9.0,2.837040184936332,10.0,1.0,0.0,0.0,-5.458044437226754,-1.67329811611859,0.09426862314490933,False,2.718337766315977,0.20472949728708562,1.0658141036401503e-13,
finch,uniform,1.0,18,11,,discovered,1.0,1.0,0.05,32,0.8287982507801059,1.0,1.6762772369426502,32.0,1.0,0.04,0.0,-1.84013408808968,-1.0826810272597238,0.27895002818408865,False,-0.32213351967971493,1.653296294886484,1.2079226507921703e-12,
finch,uniform,1.0,18,11,,true,1.0,1.0,0.05,10,0.7043856243749325,9.0,2.871552931200486,10.0,1.0,0.05,0.0,-3.4320949554781133,-1.388058429903191,0.16511925355858603,False,2.6929577284556325,0.26547304572959496,1.7408297026122455e-13,
finch,uniform,1.0,18,12,,discovered,1.0,1.0,0.05,39,0.8591185017537873,1.0,1.860259048825979,39.0,1.0,0.06,0.0,-0.6226427794214628,-0.6557701374163196,0.5119720332910582,False,-3.4213633593668513,2.1839071826935523,1.177511421701638e-10,
finch,uniform,1.0,18,12,,true,1.0,1.0,0.05,10,0.8758606913790532,11.0,3.9501400802621096,10.0,1.0,0.09,0.0,-2.833426826908484,-1.4785384792016876,0.13926370561066193,False,2.7068231945683916,0.18615553427609594,1.0160761121369433e-11,
finch,uniform,1.0,18,13,,discovered,1.0,1.0,0.05,28,0.7665527024410769,9.0,4.2616160581911195,10.0,0.35714285714285715,0.23,0.0,-0.5972594108476046,-0.6571389061449765,0.5110916043604588,False,2.258120527985911,0.3406675875203241,1.227462576025573e-11,
finch,uniform,1.0,18,13,,true,1.0,1.0,0.05,10,0.9363228500857683,13.0,6.76849479143646,10.0,1.0,,,-1.5473177907186983,-1.162293572920151,0.24511623639559765,False,2.7022407956146997,0.1264337771189148,1.2107648217352107e-11,gof: 15 of 100 bootstrap replicates could not be fitted (allowed fraction 0.05); the p-value would be biased; 
finch,uniform,1.0,18,14,,discovered,1.0,1.0,0.05,27,0.770510972767168,1.0,1.5565647853544924,27.0,1.0,0.01,0.0,-3.8767317544160864,-1.5395968181715656,0.12365866155401396,False,0.9293902684684419,1.3387392854238467,3.055333763768431e-11,
finch,uniform,1.0,18,14,,true,1.0,1.0,0.05,10,0.6998376771114038,8.0,2.509053202645161,10.0,1.0,0.0,0.0,-5.886923461459935,-1.652741433770867,0.09838349795874016,False,2.712970931242076,0.23702977040165135,3.552713678800501e-15,
finch,uniform,1.0,18,15,,discovered,1.0,1.0,0.05,50,0.9178436147248865,1.0,1.8824301600054965,50.0,1.0,0.08,0.0,-3.402963254256008,-1.6536707220360165,0.0981944345360481,False,0.005955659680693032,1.145353128337732,6.536993168992922e-13,
finch,uniform,1.0,18,15,,true,1.0,1.0,0.05,10,0.602787085589071,6.0,2.0532046303375693,10.0,1.0,0.0,0.0,-6.255364686636861,-1.6125374711618259,0.10684503275061134,False,2.692951170800066,0.325532224006731,6.963318810448982e-12,
finch,uniform,1.0,18,16,,discovered,1.0,1.0,0.05,47,0.905068193628566,1.0,2.075497996970839,47.0,1.0,0.39,0.0,-2.2732265908158595,-1.3577200877413595,0.17455252023834444,False,-0.23877783514703738,1.0435399942916501,9.606537787476555e-12,
finch,uniform,1.0,18,16,,true,1.0,1.0,0.05,10,0.8072344364358389,8.0,2.537510551176034,10.0,1.0,0.0,0.0,-4.344233475987161,-1.5708452933194927,0.11621858842166545,False,2.6929207236960684,0.28275215773856655,2.4868995751603507e-14,
finch,uniform,1.0,18,17,,discovered,1.0,1.0,0.05,51,0.9024810504897254,1.0,2.1207616574169146,51.0,1.0,0.39,0.0,-0.8674685047453929,-0.8544494107919371,0.3928560284254884,False,-2.3950006290442065,1.6170032429033006,5.361755484045716e-11,
finch,uniform,1.0,18,17,,true,1.0,1.0,0.05,10,0.8032533754978478,9.0,2.8841113355613714,10.0,1.0,0.18,0.0,-2.9876934390369554,-1.3685601021550453,0.171136822747889,False,2.680550008264043,0.2845247604130909,2.877698079828406e-13,
finch,uniform,1.0,18,18,,discovered,1.0,1.0,0.05,48,0.8293772020759098,1.0,2.445541916763725,48.0,1.0,0.26,0.0,0.26444891204224996,0.9377626978118937,0.34836637488727507,False,-307919.9532823805,410.55021877216024,0.0001488582493038848,
finch,uniform,1.0,18,18,,true,1.0,1.0,0.05,10,0.8839308131799464,8.0,2.566411763871383,10.0,1.0,0.3,0.0,-2.9080866780782846,-1.4620640782852286,0.14372365124618575,False,2.65552366468995,0.3477826668566456,4.263256414560601e-14,
finch,uniform,1.0,18,19,,discovered,1.0,1.0,0.05,46,0.9310455186777455,1.0,1.8999839297125807,46.0,1.0,0.21,0.0,-1.7019766080855816,-1.230809222136757,0.21839422555354537,False,-1.0969356064211258,1.5258181531268338,5.826450433232822e-13,
finch,uniform,1.0,18,19,,true,1.0,1.0,0.05,10,0.9075782148158282,10.0,3.376273019367763,10.0,1.0,0.16,0.0,-1.5615852771782328,-0.9935586520311283,0.32043778266175205,False,2.622807154758898,0.3115001883906861,1.4210854715202004e-12,
finch,uniform,1.0,18,20,,discovered,1.0,1.0,0.05,40,0.9045356808965591,1.0,2.141920464715418,40.0,1.0,0.26,0.0,-0.17575598079213683,-0.31896970950696274,0.7497494822735397,False,-10.157485257625364,2.828022478078062,1.2346269784302422e-08,
finch,uniform,1.0,18,20,,true,1.0,1.0,0.05,10,0.7385140890939887,8.0,2.5150115928012986,10.0,1.0,0.0,0.0,-5.447311148901932,-1.6629471779307432,0.09632300948299453,False,2.7090992323688843,0.24877288973120332,4.973799150320701e-14,
finch,uniform,1.0,18,21,,discovered,1.0,1.0,0.05,44,0.8533684439745866,1.0,2.2742484888519723,44.0,1.0,0.31,0.0,0.14864501892330528,0.4626194229821058,0.643637183982737,False,-194886.24416969134,347.91311268524504,4.718757099908544e-05,
finch,uniform,1.0,18,21,,true,1.0,1.0,0.05,10,0.5486860282008784,6.0,2.0501391715588704,10.0,1.0,0.0,0.0,-6.456841874728431,-1.6091353688368546,0.10758674493841011,False,2.6961646480531853,0.31909320032663807,1.5489831639570184e-12,
finch,uniform,1.0,18,22,,discovered,1.0,1.0,0.05,38,0.9221346112770844,1.0,2.035344872503192,38.0,1.0,0.71,0.0,-0.4114340769906235,-0.562858809384067,0.5735310306022403,False,-7.082665359124442,2.561429176879707,1.020978857013688e-10,
finch,uniform,1.0,18,22,,true,1.0,1.0,0.05,10,0.751878623165177,8.0,2.5346880781716843,10.0,1.0,0.02,0.0,-4.209587520868081,-1.558329804368802,0.1191550872340922,False,2.6929742246177777,0.2883835091096194,3.197442310920451e-14,
finch,uniform,1.0,18,23,,discovered,1.0,1.0,0.05,45,0.865641819814926,1.0,2.3673510493626937,45.0,1.0,0.4,0.0,0.16732934163092794,0.4798043873709089,0.631366492867037,False,-309193.5067265892,422.95869576147686,0.0001149097406596411,
finch,uniform,1.0,18,23,,true,1.0,1.0,0.05,10,0.8806347698538536,9.0,2.898749671665744,10.0,1.0,0.02,0.0,-2.6105324076575713,-1.3291417081467882,0.18380122224455198,False,2.6654710630271783,0.30330677187731747,1.5560885913146194e-12,
finch,uniform,1.0,18,24,,discovered,1.0,1.0,0.05,42,0.8952816729088517,1.0,2.1239625991416538,42.0,1.0,0.33,0.0,-0.8292461955689332,-0.8679875087116461,0.3854011709051923,False,-1.9051192774544412,1.499659615711309,1.7053025658242404e-13,
finch,uniform,1.0,18,24,,true,1.0,1.0,0.05,10,0.9688905546766995,10.0,3.380670982890099,10.0,1.0,0.34,0.0,-1.5551714147258413,-1.1893998311082712,0.23428236726889884,False,2.6212046572848866,0.31181129624587073,2.1316282072803006e-14,
finch,uniform,1.0,18,25,,discovered,1.0,1.0,0.05,47,0.9130006878520704,1.0,2.165543130349811,47.0,1.0,0.13,0.0,-0.24806996397198977,-0.3805561690016551,0.7035326102313735,False,-9.846372488662357,2.756546015781515,5.220897492108634e-09,
finch,uniform,1.0,18,25,,true,1.0,1.0,0.05,10,0.7336243538236356,8.0,2.5291034208164764,10.0,1.0,0.01,0.0,-4.477779040144187,-1.5493930308392785,0.1212872680712169,False,2.697794774735664,0.27885938707063335,1.793765136426373e-11,
finch,uniform,1.0,18,26,,discovered,1.0,1.0,0.05,42,0.92034591123334,1.0,2.0231979099751127,42.0,1.0,0.48,0.0,-1.398038460097765,-1.0819751149702836,0.27926358564071585,False,-0.9558822339670792,1.3382794141130796,2.5565327632648405e-11,
finch,uniform,1.0,18,26,,true,1.0,1.0,0.05,10,0.9092380165016594,12.0,4.974077550120172,10.0,1.0,0.20202020202020202,1.0,-1.8458209758336839,-1.1989015254560516,0.23056623853416758,False,2.6930943218402064,0.17099319160651905,3.1938895972416503e-12,
finch,uniform,1.0,18,27,,discovered,1.0,1.0,0.05,37,0.889823955159847,1.0,2.038012222725846,37.0,1.0,0.24,0.0,-0.15138048200001109,-0.24132080155661043,0.8093064899165334,False,-8.493204549918145,2.7650827058984233,2.1295676333465963e-10,
finch,uniform,1.0,18,27,,true,1.0,1.0,0.05,10,0.7372426059929131,9.0,2.879840732600406,10.0,1.0,0.02,0.0,-3.124833633861817,-1.4378381550903538,0.15047998060915665,False,2.6848415791313127,0.2783672101020911,1.8545165403338615e-12,
finch,uniform,1.0,18,28,,discovered,1.0,1.0,0.05,37,0.9079575101046679,1.0,1.932790279136942,37.0,1.0,0.23,0.0,-1.4738942743436638,-1.077533816709319,0.2812418515651852,False,-0.7526897439794061,1.374181175289341,5.4996007747831754e-12,
finch,uniform,1.0,18,28,,true,1.0,1.0,0.05,10,0.7860495783743264,9.0,2.896899875569718,10.0,1.0,0.0,0.0,-2.502956353249622,-1.1169868154293077,0.2639999625644871,False,2.6623029836672694,0.30990338771580034,6.913580818945775e-12,
finch,uniform,1.0,18,29,,discovered,1.0,1.0,0.05,43,0.9108265518867877,1.0,2.01834934070116,43.0,1.0,0.25,0.0,0.11877636623330723,0.25847720527262513,0.7960386389094243,False,-280.7848042957375,14.864808760825907,0.0001362355937430948,
finch,uniform,1.0,18,29,,true,1.0,1.0,0.05,10,0.8334979704931551,8.0,2.543368024020276,10.0,1.0,0.04,0.0,-3.847134571032357,-1.5899449046104297,0.11184722454724458,False,2.6849820032786837,0.30235772037981407,7.815970093361102e-14,
finch,uniform,1.0,19,0,,discovered,1.0,1.0,0.05,36,0.9259205449378761,2.0,2.077367339308796,22.0,0.6111111111111112,0.12,0.0,-0.8707956513960698,-0.8454492803013914,0.3978600396797479,False,0.20170824346325944,1.2231900336067483,2.7284841053187847e-12,
finch,uniform,1.0,19,0,,true,1.0,1.0,0.05,10,0.7909140138238574,8.0,2.524129080948233,10.0,1.0,0.0,0.0,-4.918752425743968,-1.687728778909859,0.09146330471633869,False,2.702767914767069,0.2641797734855844,1.5276668818842154e-13,
finch,uniform,1.0,19,1,,discovered,1.0,1.0,0.05,37,0.9393018805428663,1.0,1.7937847897117827,37.0,1.0,0.41,0.0,-1.880370128839064,-1.21019798925204,0.2262029294909197,False,-0.5928311111062233,1.5176719598675077,1.1368683772161603e-13,
finch,uniform,1.0,19,1,,true,1.0,1.0,0.05,10,0.6368662616145084,8.0,2.53274958567004,10.0,1.0,0.0,0.0,-4.165642446886258,-1.3821751081850318,0.16691794110959457,False,2.6935100049495215,0.2902819244576048,7.105427357601002e-15,
finch,uniform,1.0,19,2,,discovered,1.0,1.0,0.05,40,0.9337712786996858,1.0,1.893059319389335,40.0,1.0,0.35,0.0,-0.8442880925266608,-0.8236394135557127,0.4101444741189547,False,-2.832508348469453,1.9953771255152968,4.6341597226273734e-11,
finch,uniform,1.0,19,2,,true,1.0,1.0,0.05,10,0.8414746687823323,9.0,2.8791719967993843,10.0,1.0,0.01,0.0,-3.2162103614503774,-1.3946025679738219,0.16313572028414725,False,2.6868907374656206,0.2741555309255127,1.3429257705865894e-12,
finch,uniform,1.0,19,3,,discovered,1.0,1.0,0.05,49,0.9029927638203111,1.0,2.249094883273775,49.0,1.0,0.68,0.0,-0.612649674637952,-0.743170703558473,0.4573783378807865,False,-3.1972528186324833,1.6686652864997178,1.3581313851318555e-10,
finch,uniform,1.0,19,3,,true,1.0,1.0,0.05,10,0.8014199002634663,5.0,1.9257010374641415,10.0,1.0,0.01,0.0,-3.641430335722688,-1.59417851129358,0.11089605806729448,False,2.596542920991526,0.5203507766423314,1.2789769243681803e-13,
finch,uniform,1.0,19,4,,discovered,1.0,1.0,0.05,40,0.9144071608700066,1.0,1.8334312418837144,40.0,1.0,0.33,0.0,-1.5046217989478325,-1.0810215198594844,0.2796875411495353,False,-1.1050288468462872,1.6268851883578923,1.1510792319313623e-12,
finch,uniform,1.0,19,4,,true,1.0,1.0,0.05,10,0.7501721986040537,7.0,2.2681839605164673,10.0,1.0,0.0,0.0,-5.269347354751334,-1.6459274396149777,0.09977869882491502,False,2.6942412113746492,0.30385221240456284,1.5631940186722204e-13,
finch,uniform,1.0,19,5,,discovered,1.0,1.0,0.05,37,0.8085584159190473,1.0,1.955762899397473,37.0,1.0,0.02,0.0,0.8031823533400484,2.394299254898143,0.016652156155463702,False,-318914.9861779937,518.4678607301153,0.0002901724528783234,
finch,uniform,1.0,19,5,,true,1.0,1.0,0.05,10,0.8071251064576119,10.0,3.3637109308577195,10.0,1.0,0.05,0.0,-1.7118857756804666,-0.952957026678392,0.34061184443090564,False,2.637878529453713,0.2995803729175245,5.684341886080802e-14,
finch,uniform,1.0,19,6,,discovered,1.0,1.0,0.05,40,0.9193005374400166,1.0,1.9475106158292546,40.0,1.0,0.55,0.0,-0.6328005333442339,-0.6746422965668994,0.49990305366212495,False,-3.3732710960285397,2.034636142746384,1.5731416169728618e-10,
finch,uniform,1.0,19,6,,true,1.0,1.0,0.05,10,0.7415052045780064,8.0,2.540155443353416,10.0,1.0,0.0,0.0,-3.886453314960093,-1.5017332895222335,0.13316600293669084,False,2.6869538815695853,0.30106250747526747,1.7053025658242404e-13,
finch,uniform,1.0,19,7,,discovered,1.0,1.0,0.05,36,0.8704485226570918,7.0,3.8072385504619612,10.0,0.2777777777777778,0.66,0.0,-0.4836014438475913,-0.740827380904522,0.45879811104449564,False,1.9367630439177388,0.429752315481307,3.552713678800501e-15,
finch,uniform,1.0,19,7,,true,1.0,1.0,0.05,10,0.9657896255879639,11.0,4.013738878290495,10.0,1.0,0.22,0.0,-1.4416463949853267,-1.2803007731136244,0.20043937591176708,False,2.6423542730041856,0.2545412504930611,1.7763568394002505e-14,
finch,uniform,1.0,19,8,,discovered,1.0,1.0,0.05,37,0.8927079899109032,1.0,1.9830244345319163,37.0,1.0,0.26,0.0,0.2738605211900116,0.6916590318165611,0.489151480504578,False,-240827.60753199016,442.6426297962336,6.932237192813773e-05,
finch,uniform,1.0,19,8,,true,1.0,1.0,0.05,10,0.7047169803365223,9.0,2.8605165966769177,10.0,1.0,0.0,0.0,-3.9286194249902797,-1.4135296694973438,0.15750004402032391,False,2.7026402090814168,0.24729798140157205,1.0658141036401503e-13,
finch,uniform,1.0,19,9,,discovered,1.0,1.0,0.05,40,0.8913332455020103,1.0,2.0888104873735727,40.0,1.0,0.5,0.0,0.4092773335207863,1.045186948592434,0.29593657432134446,False,-600854.1152526239,663.4484197865766,0.0002291686532771564,
finch,uniform,1.0,19,9,,true,1.0,1.0,0.05,10,0.45761854784432016,5.0,1.8754463546043676,10.0,1.0,0.0,0.0,-7.104842096332124,-1.5816798903223632,0.1137226657481647,False,2.689247505308921,0.3559965726409678,7.105427357601002e-15,
finch,uniform,1.0,19,10,,discovered,1.0,1.0,0.05,35,0.8664358489814568,7.0,4.3470204201102405,10.0,0.2857142857142857,0.86,0.0,-0.2823183684671611,-0.5730485481320534,0.5666118231376607,False,1.732693140303088,0.4410543843219776,3.197442310920451e-14,
finch,uniform,1.0,19,10,,true,1.0,1.0,0.05,10,0.8617577175376915,8.0,2.5484224885200715,10.0,1.0,0.02,0.0,-3.6468639799446794,-1.5688692430490236,0.11667840988128989,False,2.6798642285311782,0.31074002888753605,3.801403636316536e-13,
finch,uniform,1.0,19,11,,discovered,1.0,1.0,0.05,36,0.924342745220274,1.0,1.7881656523414788,36.0,1.0,0.09,0.0,-1.145155037455155,-0.8923979157878685,0.3721796878616487,False,-1.6569825900046864,1.8710146720847722,1.7692514120426495e-11,
finch,uniform,1.0,19,11,,true,1.0,1.0,0.05,10,0.957789861683975,10.0,3.4076173953048596,10.0,1.0,0.4,0.0,-1.1459682082820244,-1.1039420843762997,0.2696182615952203,False,2.563338687290975,0.35467868071255293,3.2534330784983467e-10,
finch,uniform,1.0,19,12,,discovered,1.0,1.0,0.05,33,0.8454103826123877,1.0,1.681996284738289,33.0,1.0,0.02,0.0,-4.751071628295773,-1.831840579771255,0.06697517545140848,False,0.7708294769436745,1.0626869324443033,6.448885869758669e-11,
finch,uniform,1.0,19,12,,true,1.0,1.0,0.05,10,0.7702355234077615,9.0,2.8553675823654143,10.0,1.0,0.0,0.0,-4.269988886286631,-1.6000472701245574,0.10958809731232523,False,2.707137599378007,0.23629967357705964,1.0658141036401503e-14,
finch,uniform,1.0,19,13,,discovered,1.0,1.0,0.05,28,0.8164082973521597,1.0,1.6042553411626823,28.0,1.0,0.0,0.0,-3.695622809092407,-1.6159857820504056,0.1060973872499589,False,0.7706774131347917,1.2822556924971202,6.821210263296962e-13,
finch,uniform,1.0,19,13,,true,1.0,1.0,0.05,10,0.8992196980618734,11.0,4.004664288201185,10.0,1.0,0.08,0.0,-1.4767208979386086,-0.9628464537122153,0.3356245844865666,False,2.646714392172839,0.25205445943808497,5.755396159656812e-13,
finch,uniform,1.0,19,14,,discovered,1.0,1.0,0.05,32,0.9133434554437901,1.0,1.6615773769474655,32.0,1.0,0.37,0.0,-2.4445740156800038,-1.3812994140690054,0.1671869183033291,False,0.014333481996705682,1.5401268624241342,3.0411229090532288e-12,
