law,mean_repeats,rep,n_elements_total,true_word_types,true_r2,threshold,pipeline_r2,n_unit_types,n_units,boundary_f1,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,rotate_mean,rotate_sd,rotate_z,rotate_p,bigram_mean,bigram_sd,bigram_z,bigram_p
lognormal,1.0,16,5680,99,0.764155000191653,0.5,0.9026423753422184,418,1474,0.7052973727200387,0.508250117524548,0.030017241967564764,13.138857268893402,0.004975124378109453,0.7884745521233029,0.009830426809119223,11.613719875622023,0.004975124378109453,0.8098371885646395,0.01369723821845293,6.775467090332974,0.004975124378109453
lognormal,1.0,16,5680,99,0.764155000191653,0.75,0.8802845102085458,360,2198,0.631267229852039,,,,,,,,,,,,
lognormal,1.0,17,5991,97,0.8376988421395615,0.25,0.8505397044758483,412,987,0.7450360200464647,,,,,,,,,,,,
lognormal,1.0,17,5991,97,0.8376988421395615,0.5,0.9235045311546134,361,1569,0.735320646766482,0.5023227545421645,0.031129714897356154,13.529895085811399,0.004975124378109453,0.7934463057329166,0.014185588620792071,9.16833477259224,0.004975124378109453,0.8478697152977611,0.011057338627887523,6.840236914341667,0.004975124378109453
lognormal,1.0,17,5991,97,0.8376988421395615,0.75,0.9259249385184964,317,2394,0.629348368318542,,,,,,,,,,,,
lognormal,1.0,18,5119,96,0.9023632989178793,0.25,0.8440064167811407,427,876,0.7111104486273171,,,,,,,,,,,,
lognormal,1.0,18,5119,96,0.9023632989178793,0.5,0.929489454242236,364,1515,0.7581957253920348,0.5157900226416924,0.032778673935269426,12.620993528216173,0.004975124378109453,0.8215054665746618,0.009666012704262657,11.171513112118484,0.004975124378109453,0.8322444505530575,0.012505396014512818,7.776243437338827,0.004975124378109453
lognormal,1.0,18,5119,96,0.9023632989178793,0.75,0.8979801259605684,301,2131,0.6921776690788138,,,,,,,,,,,,
lognormal,1.0,19,5385,99,0.7947224136841448,0.25,0.8452688859740123,412,949,0.762201983846038,,,,,,,,,,,,
lognormal,1.0,19,5385,99,0.7947224136841448,0.5,0.9157901413702512,339,1528,0.7867242817340926,0.42999806622629066,0.04439882486777603,10.941552543129148,0.004975124378109453,0.8031009562315821,0.011598501495998633,9.715840031364891,0.004975124378109453,0.8552307266538653,0.009965481167681992,6.076918283964021,0.004975124378109453
lognormal,1.0,19,5385,99,0.7947224136841448,0.75,0.9015530350187122,299,2055,0.7116429091272656,,,,,,,,,,,,
lognormal,5.0,0,5149,81,0.7678384293337428,0.25,0.785111104414468,226,349,0.26854493637376237,,,,,,,,,,,,
lognormal,5.0,0,5149,81,0.7678384293337428,0.5,0.9108086135789774,243,825,0.48346540154317186,0.4499785026909211,0.04042647811752595,11.39921487962302,0.004975124378109453,0.8537867565650384,0.014734464780122516,3.8699645942256464,0.004975124378109453,0.8327270391028676,0.01565919523295328,4.9863082562374945,0.004975124378109453
lognormal,5.0,0,5149,81,0.7678384293337428,0.75,0.894150417639883,222,1651,0.5352562939174087,,,,,,,,,,,,
lognormal,5.0,1,5597,77,0.7530806855121269,0.25,0.7697894741691804,206,373,0.2296689825764408,,,,,,,,,,,,
lognormal,5.0,1,5597,77,0.7530806855121269,0.5,0.9377821202560663,219,1138,0.3663785195028651,0.5393131790029236,0.02968673074886235,13.422459503002457,0.004975124378109453,0.8950379985370873,0.008861069934287098,4.823810446815745,0.004975124378109453,0.8430309847395236,0.0140780226040166,6.730429278434973,0.004975124378109453
lognormal,5.0,1,5597,77,0.7530806855121269,0.75,0.888041225736828,212,1877,0.441474364194255,,,,,,,,,,,,
lognormal,5.0,2,5038,70,0.7894113215681243,0.25,0.789192625172267,186,279,0.2663579991008747,,,,,,,,,,,,
lognormal,5.0,2,5038,70,0.7894113215681243,0.5,0.9432907485365108,197,798,0.41461705077051214,0.47455575037424935,0.03772888626164272,12.423769811588729,0.004975124378109453,0.8724140660956741,0.009586888585637263,7.3930850252105484,0.004975124378109453,0.8077805979144363,0.019900463787436484,6.809396608516454,0.004975124378109453
lognormal,5.0,2,5038,70,0.7894113215681243,0.75,0.9271922603783054,195,1382,0.4509953128884033,,,,,,,,,,,,
lognormal,5.0,3,5711,73,0.7574255057808019,0.25,0.837048297071871,209,411,0.29383903165619846,,,,,,,,,,,,
lognormal,5.0,3,5711,73,0.7574255057808019,0.5,0.9310603536934485,211,1093,0.40223049972750474,0.45704496684896034,0.037852807634634195,12.522595190819562,0.004975124378109453,0.8936258615061817,0.009097037857302448,4.115019941047852,0.004975124378109453,0.8429099638138488,0.01614189645124437,5.460968613313358,0.004975124378109453
lognormal,5.0,3,5711,73,0.7574255057808019,0.75,0.8654287621729386,199,1978,0.42726146074763766,,,,,,,,,,,,
lognormal,5.0,4,5734,70,0.735359799448493,0.25,0.8252882725336631,214,396,0.26640675571527794,,,,,,,,,,,,
lognormal,5.0,4,5734,70,0.735359799448493,0.5,0.9263594442527742,225,998,0.39845829608594663,0.4826200120549275,0.03156166146343858,14.059444643365179,0.004975124378109453,0.8870883230326999,0.00726859339788152,5.402850189903329,0.004975124378109453,0.8433721343033824,0.012908582523236215,6.428847613594263,0.004975124378109453
lognormal,5.0,4,5734,70,0.735359799448493,0.75,0.9021361634201343,189,1939,0.5070690935596184,,,,,,,,,,,,
lognormal,5.0,5,5957,78,0.7779084364966149,0.25,0.7857770805782558,194,369,0.2658210618655824,,,,,,,,,,,,
lognormal,5.0,5,5957,78,0.7779084364966149,0.5,0.92156014746794,233,1029,0.3361160685771446,0.5522220658775052,0.027627310149534304,13.36858635862024,0.004975124378109453,0.897477539801191,0.009943752693632001,2.42188320735003,0.004975124378109453,0.8564064989781276,0.013673705174501677,4.764886156190426,0.004975124378109453
lognormal,5.0,5,5957,78,0.7779084364966149,0.75,0.9088325783484708,217,2070,0.41719244743627704,,,,,,,,,,,,
lognormal,5.0,6,5542,81,0.7513420146811474,0.25,0.8259300855269555,228,377,0.258663001261721,,,,,,,,,,,,
lognormal,5.0,6,5542,81,0.7513420146811474,0.5,0.9160182240614884,244,816,0.34174071668996503,0.47103436250366515,0.03831366012482476,11.614235239026474,0.004975124378109453,0.8658215584629109,0.011031902979741931,4.550136607505928,0.004975124378109453,0.8170671308343199,0.016756755497791844,5.905146329801609,0.004975124378109453
lognormal,5.0,6,5542,81,0.7513420146811474,0.75,0.8877328291242838,219,1803,0.4048878384266091,,,,,,,,,,,,
lognormal,5.0,7,6038,80,0.820381561984826,0.25,0.8253466478302828,207,308,0.24324431899958432,,,,,,,,,,,,
lognormal,5.0,7,6038,80,0.820381561984826,0.5,0.9477799698914886,249,940,0.309443842478536,0.48391135906878463,0.03485885480615688,13.307052495045651,0.004975124378109453,0.8667025956878922,0.008422904104564486,9.625821830223554,0.004975124378109453,0.8390055858872022,0.013002448716184362,8.365684524399866,0.004975124378109453
lognormal,5.0,7,6038,80,0.820381561984826,0.75,0.913879607646304,241,1727,0.33764681762069676,,,,,,,,,,,,
lognormal,5.0,8,4974,72,0.812747943406651,0.25,0.7925889928950356,174,328,0.28520849305260626,,,,,,,,,,,,
lognormal,5.0,8,4974,72,0.812747943406651,0.5,0.9306942977185901,210,994,0.39740286197529434,0.5259853773317732,0.036314555909020545,11.144537231867599,0.004975124378109453,0.8940991475500459,0.009045379548983053,4.045728536914572,0.004975124378109453,0.8757359009926637,0.012921981726816557,4.2530935183009175,0.004975124378109453
lognormal,5.0,8,4974,72,0.812747943406651,0.75,0.902944066888721,184,1900,0.5234003542473006,,,,,,,,,,,,
lognormal,5.0,9,5637,79,0.7826290827879068,0.25,0.8371857392209935,219,384,0.26649558691250136,,,,,,,,,,,,
lognormal,5.0,9,5637,79,0.7826290827879068,0.5,0.9196399337626522,233,1086,0.4388717410028103,0.48142065303694126,0.03462008195538052,12.657950414170077,0.004975124378109453,0.8861269178268182,0.007943236257582208,4.219063219206679,0.004975124378109453,0.8307085312304855,0.016095758482247143,5.525145188420527,0.004975124378109453
lognormal,5.0,9,5637,79,0.7826290827879068,0.75,0.8387035659233275,208,2111,0.45922410551859977,,,,,,,,,,,,
lognormal,5.0,10,5872,73,0.8262631340300933,0.25,0.7351581341853998,193,274,0.23418695441920165,,,,,,,,,,,,
lognormal,5.0,10,5872,73,0.8262631340300933,0.5,0.9244916424971867,229,950,0.3499355492042202,0.47028036826802916,0.0365304425156138,12.433774215437417,0.004975124378109453,0.8762774903145977,0.01300410437806546,3.707610365225443,0.004975124378109453,0.8026062551468385,0.016678166555320628,7.308080714151681,0.004975124378109453
lognormal,5.0,10,5872,73,0.8262631340300933,0.75,0.8955601423766131,208,1605,0.44335067852736654,,,,,,,,,,,,
lognormal,5.0,11,5367,75,0.7954244391439436,0.25,0.8536860619062878,207,498,0.2781597796374167,,,,,,,,,,,,
lognormal,5.0,11,5367,75,0.7954244391439436,0.5,0.9172564482481025,239,1097,0.35983600294908535,0.6367853673096401,0.0206777669096621,13.563896051435162,0.004975124378109453,0.9048088123167384,0.00818629842794962,1.5205450962874076,0.06965174129353234,0.8818783026870028,0.012609251879391953,2.8057291502694333,0.004975124378109453
lognormal,5.0,11,5367,75,0.7954244391439436,0.75,0.8795543895829395,204,2071,0.45164249187741445,,,,,,,,,,,,
lognormal,5.0,12,5508,79,0.7528295325493618,0.25,0.8254911967671197,207,386,0.3489220384891412,,,,,,,,,,,,
lognormal,5.0,12,5508,79,0.7528295325493618,0.5,0.8989700184644388,237,925,0.37238559754388645,0.5597487622123289,0.02901107379811223,11.692819735413696,0.004975124378109453,0.8673212006919833,0.008386589681676337,3.7737410525286936,0.004975124378109453,0.8119005547365005,0.016432068560979184,5.298752461068716,0.004975124378109453
lognormal,5.0,12,5508,79,0.7528295325493618,0.75,0.8414030002608541,220,1891,0.4339095139290369,,,,,,,,,,,,
lognormal,5.0,13,6005,77,0.7181090116348472,0.25,0.7541749192292961,208,356,0.24022869413430517,,,,,,,,,,,,
lognormal,5.0,13,6005,77,0.7181090116348472,0.5,0.9316500226753152,234,1071,0.33778377053688785,0.5222274608899558,0.029733271395740005,13.769845784410352,0.004975124378109453,0.8827030598769393,0.009439345062296644,5.185419377651906,0.004975124378109453,0.808449618177001,0.01823240446626185,6.757221995940816,0.004975124378109453
lognormal,5.0,13,6005,77,0.7181090116348472,0.75,0.8632387181507056,220,2116,0.36424201571238557,,,,,,,,,,,,
lognormal,5.0,14,5596,77,0.8106710337990738,0.25,0.8442534342797685,204,338,0.26115701850997397,,,,,,,,,,,,
lognormal,5.0,14,5596,77,0.8106710337990738,0.5,0.9227964435233446,247,852,0.28344941951995695,0.5450619175490956,0.028434023675847006,13.284596309002575,0.004975124378109453,0.8660718156856457,0.010755470109891753,5.27402589176734,0.004975124378109453,0.8621226177956774,0.012571330800859905,4.826364582142481,0.004975124378109453
lognormal,5.0,14,5596,77,0.8106710337990738,0.75,0.9245827293636638,210,1996,0.4819856514764319,,,,,,,,,,,,
lognormal,5.0,15,5535,78,0.8119586189339343,0.25,0.7829605810372354,208,285,0.2801505943168965,,,,,,,,,,,,
lognormal,5.0,15,5535,78,0.8119586189339343,0.5,0.9429281375586116,212,1148,0.4183458005983964,0.5534347167855708,0.031424309412452785,12.394653313166936,0.004975124378109453,0.8938929963489218,0.008790660868266605,5.578094974258609,0.004975124378109453,0.8644718578703143,0.014523646087602418,5.401968570087137,0.004975124378109453
lognormal,5.0,15,5535,78,0.8119586189339343,0.75,0.8802076394735538,190,1838,0.5119840570488298,,,,,,,,,,,,
lognormal,5.0,16,6055,72,0.7545137556262164,0.25,0.7797044963162744,194,315,0.23228259188294303,,,,,,,,,,,,
lognormal,5.0,16,6055,72,0.7545137556262164,0.5,0.9288006527930737,213,1100,0.2536794171649405,0.529922622941378,0.027548242332349645,14.479255156808929,0.004975124378109453,0.8998003699015135,0.012371988148669648,2.344027697333236,0.004975124378109453,0.8395255711673005,0.01591824182237277,5.608350634571891,0.004975124378109453
lognormal,5.0,16,6055,72,0.7545137556262164,0.75,0.8412873632630515,183,2275,0.3246496144853467,,,,,,,,,,,,
lognormal,5.0,17,5587,82,0.721017739600112,0.25,0.7671702257981414,195,290,0.23836892459932973,,,,,,,,,,,,
lognormal,5.0,17,5587,82,0.721017739600112,0.5,0.9111003600595066,225,898,0.37807411999017365,0.4172902179260333,0.04035006832866253,12.238148845529883,0.004975124378109453,0.8720104242068111,0.007672487630378063,5.094819012535746,0.004975124378109453,0.8341177278839672,0.014625253924584452,5.263678331501288,0.004975124378109453
lognormal,5.0,17,5587,82,0.721017739600112,0.75,0.86230566859731,220,1746,0.48148566321256187,,,,,,,,,,,,
lognormal,5.0,18,6438,76,0.8272942458352299,0.25,0.740775425607862,214,336,0.25462754653934677,,,,,,,,,,,,
lognormal,5.0,18,6438,76,0.8272942458352299,0.5,0.9327819874332268,240,1066,0.29430942488835987,0.466769214926087,0.034015142134632095,13.700156555649807,0.004975124378109453,0.8853669554608552,0.007229836842645768,6.558243706509431,0.004975124378109453,0.8370486950931587,0.014801522479480833,6.467800354509611,0.004975124378109453
lognormal,5.0,18,6438,76,0.8272942458352299,0.75,0.8887383046363959,225,1986,0.31411568358752573,,,,,,,,,,,,
lognormal,5.0,19,5937,83,0.8137002603557143,0.25,0.7843719000678744,211,395,0.2628829156045076,,,,,,,,,,,,
lognormal,5.0,19,5937,83,0.8137002603557143,0.5,0.9350014738824498,231,1409,0.3792883687249152,0.6075834970744486,0.02372277970852833,13.80183860537619,0.004975124378109453,0.9077163119510919,0.008769784745981446,3.11126928672459,0.004975124378109453,0.8562657186437002,0.012244089376876334,6.430511311641244,0.004975124378109453
lognormal,5.0,19,5937,83,0.8137002603557143,0.75,0.9273013583234804,230,2204,0.38725306521138375,,,,,,,,,,,,
geometric,1.0,0,5466,99,0.6955633748760357,0.25,0.8342795852284134,450,933,0.6771681823529558,,,,,,,,,,,,
geometric,1.0,0,5466,99,0.6955633748760357,0.5,0.9088336621724613,401,1642,0.693694861338928,0.47587859975516184,0.03386095208149118,12.786263699122568,0.004975124378109453,0.8285881140186546,0.008868289088325952,9.048594081065806,0.004975124378109453,0.8228836090947783,0.01370515104036035,6.271368540526724,0.004975124378109453
geometric,1.0,0,5466,99,0.6955633748760357,0.75,0.8814269641344495,330,2145,0.6643130627747738,,,,,,,,,,,,
geometric,1.0,1,5391,100,0.729194825213833,0.25,0.7597155497412456,446,877,0.6951523539998714,,,,,,,,,,,,
geometric,1.0,1,5391,100,0.729194825213833,0.5,0.8839012670274468,411,1483,0.7373290677934925,0.4419484998212674,0.03998884781967543,11.051900499837068,0.004975124378109453,0.7991123210139832,0.010380077747388151,8.168430726330373,0.004975124378109453,0.8235558464803572,0.013605344895882483,4.4354201241419835,0.004975124378109453
geometric,1.0,1,5391,100,0.729194825213833,0.75,0.8963906992147667,344,2096,0.6806495871467695,,,,,,,,,,,,
geometric,1.0,2,5636,100,0.7751214698595915,0.25,0.8231259189542207,442,907,0.7104221651150119,,,,,,,,,,,,
geometric,1.0,2,5636,100,0.7751214698595915,0.5,0.9033379493488735,402,1526,0.7169280102095698,0.4831690513686125,0.0366380025091887,11.4681169606581,0.004975124378109453,0.7958824259927468,0.009949685499417759,10.799891450077972,0.004975124378109453,0.8108123704294045,0.013267205507829491,6.974006610877179,0.004975124378109453
geometric,1.0,2,5636,100,0.7751214698595915,0.75,0.8868672945468129,333,2359,0.6297803513147349,,,,,,,,,,,,
geometric,1.0,3,6101,98,0.7337351931407577,0.25,0.8213714926305374,406,905,0.7489368731860211,,,,,,,,,,,,
geometric,1.0,3,6101,98,0.7337351931407577,0.5,0.8919540340592568,388,1618,0.7298998703574279,0.38047519365977645,0.04754610331760852,10.757534365809029,0.004975124378109453,0.7975561935194814,0.009924662249031766,9.511441112163258,0.004975124378109453,0.8085402143713688,0.01351200865080115,6.173310115734882,0.004975124378109453
geometric,1.0,3,6101,98,0.7337351931407577,0.75,0.8755410261873459,325,2326,0.6461293480135472,,,,,,,,,,,,
geometric,1.0,4,5737,97,0.7469971658856162,0.25,0.8272163683734414,426,940,0.7366955986511801,,,,,,,,,,,,
geometric,1.0,4,5737,97,0.7469971658856162,0.5,0.8817440717752493,371,1408,0.7829443183792985,0.4212209399394669,0.0383835311416229,11.997935524394563,0.004975124378109453,0.7500643920743864,0.01310089671333724,10.051195928199915,0.004975124378109453,0.8018019151328653,0.014079132952842454,5.678059644024059,0.004975124378109453
geometric,1.0,4,5737,97,0.7469971658856162,0.75,0.878176842448247,314,2239,0.6681363074465783,,,,,,,,,,,,
geometric,1.0,5,4830,100,0.7732826590029712,0.25,0.8209463298547016,434,980,0.7621090411390796,,,,,,,,,,,,
geometric,1.0,5,4830,100,0.7732826590029712,0.5,0.8912852271413624,359,1462,0.7873164184371814,0.47254999644583146,0.03728326865757179,11.231183471100803,0.004975124378109453,0.8129738276674621,0.009551603094088985,8.198770269502024,0.004975124378109453,0.8274716212338639,0.013639385043337398,4.678627790383435,0.004975124378109453
geometric,1.0,5,4830,100,0.7732826590029712,0.75,0.8753642087773245,309,1934,0.7305851141695537,,,,,,,,,,,,
geometric,1.0,6,5634,100,0.7487835271229133,0.25,0.7842013449953805,432,845,0.7071873871905217,,,,,,,,,,,,
geometric,1.0,6,5634,100,0.7487835271229133,0.5,0.8792809399927344,410,1525,0.7364042271570703,0.4446781964661849,0.03909504614233082,11.116568118229589,0.004975124378109453,0.7914392774175334,0.00974330191097628,9.015594854578334,0.004975124378109453,0.8060837658627878,0.013336799867409318,5.488361140427394,0.004975124378109453
geometric,1.0,6,5634,100,0.7487835271229133,0.75,0.8788104846208741,354,2178,0.6676493522608132,,,,,,,,,,,,
geometric,1.0,7,5838,98,0.7615094799826364,0.25,0.7997142070464628,460,902,0.6981812894926251,,,,,,,,,,,,
geometric,1.0,7,5838,98,0.7615094799826364,0.5,0.9083696489739647,397,1516,0.729213596583425,0.37080674060262736,0.04650276665467277,11.559804868455522,0.004975124378109453,0.7791097735020688,0.011649024807108197,11.096197116261777,0.004975124378109453,0.8256955920531975,0.012183274565706871,6.785865037752303,0.004975124378109453
geometric,1.0,7,5838,98,0.7615094799826364,0.75,0.8857834396595226,338,2211,0.6505086021621668,,,,,,,,,,,,
geometric,1.0,8,5397,100,0.7583075123677782,0.25,0.824107902141017,425,918,0.7352428615167604,,,,,,,,,,,,
geometric,1.0,8,5397,100,0.7583075123677782,0.5,0.9057127137606673,359,1431,0.7740854691182273,0.4099028310063251,0.041956608098865755,11.81720604263398,0.004975124378109453,0.7738486588501888,0.010453828511125161,12.613948542406858,0.004975124378109453,0.825320455207142,0.011341309351179177,7.088445968997993,0.004975124378109453
geometric,1.0,8,5397,100,0.7583075123677782,0.75,0.8876424717405487,310,2142,0.6769984564203242,,,,,,,,,,,,
geometric,1.0,9,5945,100,0.7209798860614018,0.25,0.8293825718877909,388,1001,0.777005962407368,,,,,,,,,,,,
geometric,1.0,9,5945,100,0.7209798860614018,0.5,0.8877484276191105,356,1526,0.7759192229235128,0.37359310666611445,0.040875726102793414,12.578500004134707,0.004975124378109453,0.7931703244530456,0.009844814016376767,9.606895875202424,0.004975124378109453,0.804147182466578,0.012551073938071205,6.660883806838605,0.004975124378109453
geometric,1.0,9,5945,100,0.7209798860614018,0.75,0.8641386346313927,309,2211,0.6805516387968337,,,,,,,,,,,,
geometric,1.0,10,5420,100,0.7672598273774227,0.25,0.811884181514187,453,918,0.6964577474375024,,,,,,,,,,,,
geometric,1.0,10,5420,100,0.7672598273774227,0.5,0.8928738237545749,382,1519,0.7311829253180188,0.4895298491214578,0.03871589350928277,10.418046390596896,0.004975124378109453,0.798321557679058,0.009774216961301258,9.67364101389141,0.004975124378109453,0.8360569697046389,0.012470015911898117,4.5562775902895885,0.004975124378109453
geometric,1.0,10,5420,100,0.7672598273774227,0.75,0.8876303934748183,321,2119,0.6721539727305366,,,,,,,,,,,,
geometric,1.0,11,5690,98,0.7515425591772668,0.25,0.7861840433933547,430,816,0.697873089968865,,,,,,,,,,,,
geometric,1.0,11,5690,98,0.7515425591772668,0.5,0.8912108390474516,372,1294,0.7954391273364616,0.4226419021287962,0.04535465658379538,10.33122003807805,0.004975124378109453,0.7353276610730753,0.01253507682119185,12.435757690039802,0.004975124378109453,0.8086091613329509,0.014656681447150507,5.635769462026464,0.004975124378109453
geometric,1.0,11,5690,98,0.7515425591772668,0.75,0.8929509383136792,326,1988,0.7169247368967518,,,,,,,,,,,,
geometric,1.0,12,5741,100,0.7362421616930374,0.25,0.7829305855018989,441,833,0.6966456262583901,,,,,,,,,,,,
geometric,1.0,12,5741,100,0.7362421616930374,0.5,0.8692542392251562,420,1476,0.7329140610668438,0.3586744669189857,0.04825733427704476,10.580355918023534,0.004975124378109453,0.7786984197830216,0.011226705901512193,8.066107746702185,0.004975124378109453,0.7948602024138893,0.015141228282066316,4.913342261630201,0.004975124378109453
geometric,1.0,12,5741,100,0.7362421616930374,0.75,0.8842612605929427,357,2185,0.641325298409855,,,,,,,,,,,,
geometric,1.0,13,5573,96,0.723573681539651,0.25,0.8592948867911706,378,1065,0.7803127015188326,,,,,,,,,,,,
geometric,1.0,13,5573,96,0.723573681539651,0.5,0.8892249230610216,322,1565,0.7867344799333246,0.3471002527152913,0.050086858507416926,10.823690814337095,0.004975124378109453,0.8042670317604492,0.011693866280629388,7.265166991117654,0.004975124378109453,0.8279756312283701,0.013239061047416654,4.626407538516721,0.004975124378109453
geometric,1.0,13,5573,96,0.723573681539651,0.75,0.8714500584912724,286,2065,0.7214638356139705,,,,,,,,,,,,
geometric,1.0,14,5384,97,0.7499299106802099,0.25,0.799105187570874,471,852,0.6536948699687609,,,,,,,,,,,,
geometric,1.0,14,5384,97,0.7499299106802099,0.5,0.9155880011110479,408,1595,0.7023223803922981,0.475733647740458,0.037495754071791745,11.730777637607098,0.004975124378109453,0.8232538340756748,0.009614176760712448,9.603959791200134,0.004975124378109453,0.8256910729452561,0.013708521479945808,6.557740621211554,0.004975124378109453
geometric,1.0,14,5384,97,0.7499299106802099,0.75,0.8975238092752166,334,2230,0.6517081089000926,,,,,,,,,,,,
geometric,1.0,15,5455,99,0.7762462035079338,0.25,0.8159030121544315,426,905,0.7294206730562873,,,,,,,,,,,,
geometric,1.0,15,5455,99,0.7762462035079338,0.5,0.8993774336059768,374,1426,0.7807836780831047,0.3749127296369118,0.04602721975365839,11.394664000477215,0.004975124378109453,0.7571759353735737,0.012732132443680886,11.168710258192403,0.004975124378109453,0.808536576349348,0.012212012743651997,7.438647433761432,0.004975124378109453
geometric,1.0,15,5455,99,0.7762462035079338,0.75,0.8881465946602897,315,2139,0.684137450422723,,,,,,,,,,,,
geometric,1.0,16,5525,99,0.7575149156876261,0.25,0.8088892579888873,459,860,0.667015897573427,,,,,,,,,,,,
geometric,1.0,16,5525,99,0.7575149156876261,0.5,0.9044125095700295,407,1547,0.7095441922672052,0.42716727033693586,0.03937128124501939,12.121658837136954,0.004975124378109453,0.8111214161658381,0.010075287118279303,9.259398001168229,0.004975124378109453,0.8192868135525201,0.012850948610306114,6.624078781953957,0.004975124378109453
geometric,1.0,16,5525,99,0.7575149156876261,0.75,0.8904632739122221,324,2197,0.6641194180840301,,,,,,,,,,,,
geometric,1.0,17,5889,98,0.7297670726532588,0.25,0.7992741938242311,423,877,0.7381041177430883,,,,,,,,,,,,
geometric,1.0,17,5889,98,0.7297670726532588,0.5,0.8859128853613156,367,1429,0.7756931296504713,0.4290859504528324,0.03390458926498033,13.473896744129997,0.004975124378109453,0.7559012993459462,0.011696339770475565,11.115578767945047,0.004975124378109453,0.7948439587525962,0.014575214473408218,6.248204908056095,0.004975124378109453
geometric,1.0,17,5889,98,0.7297670726532588,0.75,0.8770535278905416,307,2250,0.6688241398058338,,,,,,,,,,,,
geometric,1.0,18,5682,99,0.7496412837686689,0.25,0.7988093990306202,458,880,0.7057775284112996,,,,,,,,,,,,
geometric,1.0,18,5682,99,0.7496412837686689,0.5,0.8965846347279217,397,1454,0.7505065372939068,0.4463798434652152,0.035635190978245336,12.633713441792656,0.004975124378109453,0.7798272918617627,0.011568547938303498,10.092653242986106,0.004975124378109453,0.7909576620373473,0.01405311536350867,7.51626738686377,0.004975124378109453
geometric,1.0,18,5682,99,0.7496412837686689,0.75,0.8880732245401244,330,2058,0.6919396453938143,,,,,,,,,,,,
geometric,1.0,19,6325,99,0.7375971890407925,0.25,0.8000824969031323,460,925,0.6956098991915155,,,,,,,,,,,,
geometric,1.0,19,6325,99,0.7375971890407925,0.5,0.8992628254307498,444,1658,0.6638138951177007,0.4381459040208357,0.038282438600500665,12.045129262060215,0.004975124378109453,0.7995356384175814,0.010935478554859551,9.119599705936166,0.004975124378109453,0.8114081368019254,0.012308155165436437,7.137925013777574,0.004975124378109453
geometric,1.0,19,6325,99,0.7375971890407925,0.75,0.8948396152935071,362,2562,0.5865160983057977,,,,,,,,,,,,
geometric,5.0,0,5296,70,0.6961582755558342,0.25,0.7742773203256115,204,378,0.2785370060085476,,,,,,,,,,,,
geometric,5.0,0,5296,70,0.6961582755558342,0.5,0.9183217905455477,215,1136,0.4273194966108476,0.5230944657857607,0.03090986301738297,12.78644698417203,0.004975124378109453,0.9051731188599288,0.010641038333137629,1.235656829152867,0.08955223880597014,0.8474376748843595,0.01707825613974566,4.150547636782539,0.004975124378109453
geometric,5.0,0,5296,70,0.6961582755558342,0.75,0.8276196440029381,179,1837,0.556250024527467,,,,,,,,,,,,
geometric,5.0,1,5355,77,0.7367629915873618,0.25,0.7408519659370658,202,323,0.300874457777183,,,,,,,,,,,,
geometric,5.0,1,5355,77,0.7367629915873618,0.5,0.9281651504627219,221,933,0.43755389411936785,0.49587900862997225,0.03543306962017462,12.200075987393927,0.004975124378109453,0.8643945825294961,0.009251059668214566,6.893325761624165,0.004975124378109453,0.8177152667020716,0.016514366458070792,6.688109049843199,0.004975124378109453
geometric,5.0,1,5355,77,0.7367629915873618,0.75,0.8806605263346441,217,1692,0.47993770256032764,,,,,,,,,,,,
geometric,5.0,2,5986,77,0.6835903500685658,0.25,0.7694305247427025,190,327,0.2698063967333176,,,,,,,,,,,,
geometric,5.0,2,5986,77,0.6835903500685658,0.5,0.908318816493074,221,854,0.2933948435018249,0.5107934496494281,0.030829994913450058,12.894110685377356,0.004975124378109453,0.865840981669181,0.01174082149537969,3.617961046474397,0.004975124378109453,0.7915938101837446,0.019416907628473017,6.0115137045902935,0.004975124378109453
geometric,5.0,2,5986,77,0.6835903500685658,0.75,0.8463349392254508,217,2212,0.41119597190839474,,,,,,,,,,,,
geometric,5.0,3,5183,83,0.7298109010944112,0.25,0.7145240184377301,193,303,0.25235372652958765,,,,,,,,,,,,
geometric,5.0,3,5183,83,0.7298109010944112,0.5,0.892378558076063,235,814,0.3486166278012979,0.49511098519630486,0.03617201618126868,10.982732366615473,0.004975124378109453,0.8792392012359681,0.010421040126004479,1.2608488866007925,0.06965174129353234,0.7905701637110574,0.020504550324897404,4.965161037517904,0.004975124378109453
geometric,5.0,3,5183,83,0.7298109010944112,0.75,0.8621505146817371,226,1663,0.40321926620723375,,,,,,,,,,,,
geometric,5.0,4,6022,78,0.6915250045194484,0.25,0.7036321095078251,197,333,0.3069014347195184,,,,,,,,,,,,
geometric,5.0,4,6022,78,0.6915250045194484,0.5,0.8993853182349634,217,941,0.4224785571016219,0.42334463444227355,0.0395929598091686,12.023366934099542,0.004975124378109453,0.8761635023074984,0.008415897363072666,2.7592798397658487,0.004975124378109453,0.8030404213144624,0.016941178575141238,5.687024458963756,0.004975124378109453
geometric,5.0,4,6022,78,0.6915250045194484,0.75,0.8312299645708553,207,1890,0.3783765489681411,,,,,,,,,,,,
geometric,5.0,5,5894,77,0.7364991017666506,0.25,0.7409713174774843,196,254,0.23913255634779365,,,,,,,,,,,,
