kind,config,sweep,policy,law,level,statistic,auc,lo,hi,r2_zipf,r2_law,cuts_zipf,cuts_law,share_zipf,share_law
song,,base,skip,lognormal,stickiness=0,observed_mean_slope,0.79,0.6755555555555556,0.89,0.9056609273338289,0.9059387516150521,185.71454545454543,192.93636363636364,0.0,0.0
song,,base,skip,lognormal,stickiness=0,observed_mean_unit_types,0.715,0.5777638888888889,0.835,0.9056609273338289,0.9059387516150521,185.71454545454543,192.93636363636364,0.0,0.0
song,,base,skip,geometric,stickiness=0,observed_mean_r2,0.6111111111111112,0.46552777777777776,0.7522499999999999,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,skip,geometric,stickiness=0,shuffle_z,0.2633333333333333,0.14222222222222222,0.3988888888888889,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,skip,geometric,stickiness=0,rotate_z,0.5055555555555555,0.35777777777777775,0.6578055555555554,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,skip,geometric,stickiness=0,bigram_z,0.4577777777777778,0.31,0.6077777777777778,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,skip,geometric,stickiness=0,observed_mean_slope,0.9244444444444444,0.8510833333333334,0.9766666666666667,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,skip,geometric,stickiness=0,observed_mean_unit_types,0.7355555555555555,0.6033194444444445,0.8505555555555555,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,skip,uniform,stickiness=0.8,observed_mean_r2,0.9866666666666667,0.9610833333333334,1.0,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,skip,uniform,stickiness=0.8,shuffle_z,0.34444444444444444,0.2111111111111111,0.48444444444444446,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,skip,uniform,stickiness=0.8,rotate_z,0.38555555555555554,0.23777777777777778,0.5300277777777777,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,skip,uniform,stickiness=0.8,bigram_z,0.09444444444444444,0.016666666666666666,0.1922222222222222,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,skip,uniform,stickiness=0.8,observed_mean_slope,0.7977777777777778,0.6766388888888889,0.9022222222222223,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,skip,uniform,stickiness=0.8,observed_mean_unit_types,0.3005555555555556,0.1716388888888889,0.4366944444444443,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,skip,lognormal,stickiness=0.8,observed_mean_r2,0.2822222222222222,0.15333333333333332,0.4244722222222221,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,skip,lognormal,stickiness=0.8,shuffle_z,0.3466666666666667,0.21886111111111112,0.4811111111111111,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,skip,lognormal,stickiness=0.8,rotate_z,0.27,0.15555555555555556,0.4100277777777776,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,skip,lognormal,stickiness=0.8,bigram_z,0.37555555555555553,0.22777777777777777,0.5233333333333333,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,skip,lognormal,stickiness=0.8,observed_mean_slope,0.7611111111111111,0.63775,0.8777777777777778,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,skip,lognormal,stickiness=0.8,observed_mean_unit_types,0.6305555555555555,0.48444444444444446,0.7772222222222223,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,skip,geometric,stickiness=0.8,observed_mean_r2,0.30666666666666664,0.16775,0.4489166666666665,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,skip,geometric,stickiness=0.8,shuffle_z,0.25,0.13330555555555557,0.3811111111111111,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,skip,geometric,stickiness=0.8,rotate_z,0.1922222222222222,0.09108333333333334,0.30444444444444446,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,skip,geometric,stickiness=0.8,bigram_z,0.2611111111111111,0.1388888888888889,0.39555555555555555,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,skip,geometric,stickiness=0.8,observed_mean_slope,0.8344444444444444,0.7266666666666667,0.9266666666666666,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,skip,geometric,stickiness=0.8,observed_mean_unit_types,0.6622222222222223,0.5172222222222222,0.8005555555555556,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,zero,uniform,stickiness=0,observed_mean_r2,1.0,1.0,1.0,0.9056609273338289,0.7964210642779468,185.71454545454543,219.49757575757576,0.0,0.0
song,,base,zero,uniform,stickiness=0,shuffle_z,0.9655555555555555,0.9055277777777778,1.0,0.9056609273338289,0.7964210642779468,185.71454545454543,219.49757575757576,0.0,0.0
song,,base,zero,uniform,stickiness=0,rotate_z,0.9644444444444444,0.9199722222222223,0.9966666666666667,0.9056609273338289,0.7964210642779468,185.71454545454543,219.49757575757576,0.0,0.0
song,,base,zero,uniform,stickiness=0,bigram_z,0.8044444444444444,0.6833333333333333,0.9066666666666666,0.9056609273338289,0.7964210642779468,185.71454545454543,219.49757575757576,0.0,0.0
song,,base,zero,uniform,stickiness=0,observed_mean_slope,0.8455555555555555,0.73775,0.93,0.9056609273338289,0.7964210642779468,185.71454545454543,219.49757575757576,0.0,0.0
song,,base,zero,uniform,stickiness=0,observed_mean_unit_types,0.9033333333333333,0.8221944444444444,0.9655833333333331,0.9056609273338289,0.7964210642779468,185.71454545454543,219.49757575757576,0.0,0.0
song,,base,zero,lognormal,stickiness=0,observed_mean_r2,0.5033333333333333,0.35994444444444446,0.65,0.9056609273338289,0.9059387516150521,185.71454545454543,192.93636363636364,0.0,0.0
song,,base,zero,lognormal,stickiness=0,shuffle_z,0.3511111111111111,0.21555555555555556,0.5,0.9056609273338289,0.9059387516150521,185.71454545454543,192.93636363636364,0.0,0.0
song,,base,zero,lognormal,stickiness=0,rotate_z,0.43222222222222223,0.29330555555555554,0.5833333333333334,0.9056609273338289,0.9059387516150521,185.71454545454543,192.93636363636364,0.0,0.0
song,,base,zero,lognormal,stickiness=0,bigram_z,0.4388888888888889,0.2999722222222222,0.5822222222222222,0.9056609273338289,0.9059387516150521,185.71454545454543,192.93636363636364,0.0,0.0
song,,base,zero,lognormal,stickiness=0,observed_mean_slope,0.79,0.67,0.8888888888888888,0.9056609273338289,0.9059387516150521,185.71454545454543,192.93636363636364,0.0,0.0
song,,base,zero,lognormal,stickiness=0,observed_mean_unit_types,0.715,0.5822222222222222,0.8389166666666665,0.9056609273338289,0.9059387516150521,185.71454545454543,192.93636363636364,0.0,0.0
song,,base,zero,geometric,stickiness=0,observed_mean_r2,0.6111111111111112,0.4588888888888889,0.7566944444444443,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,zero,geometric,stickiness=0,shuffle_z,0.2633333333333333,0.14222222222222222,0.39666666666666667,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,zero,geometric,stickiness=0,rotate_z,0.5055555555555555,0.3566666666666667,0.6556111111111108,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,zero,geometric,stickiness=0,bigram_z,0.4577777777777778,0.3121666666666667,0.6011388888888888,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,zero,geometric,stickiness=0,observed_mean_slope,0.9244444444444444,0.85,0.9788888888888889,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,zero,geometric,stickiness=0,observed_mean_unit_types,0.7355555555555555,0.6016527777777778,0.8555555555555555,0.9056609273338289,0.9000185735117552,185.71454545454543,204.64181818181817,0.0,0.0
song,,base,zero,uniform,stickiness=0.8,observed_mean_r2,0.9866666666666667,0.9622222222222222,1.0,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,zero,uniform,stickiness=0.8,shuffle_z,0.34444444444444444,0.21444444444444444,0.49224999999999985,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,zero,uniform,stickiness=0.8,rotate_z,0.38555555555555554,0.24444444444444444,0.5278055555555554,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,zero,uniform,stickiness=0.8,bigram_z,0.09444444444444444,0.022194444444444447,0.19336111111111096,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,zero,uniform,stickiness=0.8,observed_mean_slope,0.7977777777777778,0.6733055555555556,0.9011388888888887,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,zero,uniform,stickiness=0.8,observed_mean_unit_types,0.3005555555555556,0.17,0.44224999999999987,0.9265574513934343,0.9026607271220796,163.82545454545456,176.58545454545455,0.0,0.0
song,,base,zero,lognormal,stickiness=0.8,observed_mean_r2,0.2822222222222222,0.16,0.4144722222222221,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,zero,lognormal,stickiness=0.8,shuffle_z,0.3466666666666667,0.2111111111111111,0.48777777777777775,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,zero,lognormal,stickiness=0.8,rotate_z,0.27,0.15330555555555556,0.4066944444444443,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,zero,lognormal,stickiness=0.8,bigram_z,0.37555555555555553,0.24108333333333334,0.5311388888888887,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,zero,lognormal,stickiness=0.8,observed_mean_slope,0.7611111111111111,0.6333333333333333,0.8788888888888889,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,zero,lognormal,stickiness=0.8,observed_mean_unit_types,0.6305555555555555,0.4899722222222222,0.7666805555555555,0.9265574513934343,0.9333672000875821,163.82545454545456,175.78242424242418,0.0,0.0
song,,base,zero,geometric,stickiness=0.8,observed_mean_r2,0.30666666666666664,0.1766388888888889,0.45111111111111113,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,zero,geometric,stickiness=0.8,shuffle_z,0.25,0.1366388888888889,0.3789166666666665,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,zero,geometric,stickiness=0.8,rotate_z,0.1922222222222222,0.09444444444444444,0.31222222222222223,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,zero,geometric,stickiness=0.8,bigram_z,0.2611111111111111,0.1388888888888889,0.3988888888888889,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,zero,geometric,stickiness=0.8,observed_mean_slope,0.8344444444444444,0.7288611111111112,0.9288888888888889,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,base,zero,geometric,stickiness=0.8,observed_mean_unit_types,0.6622222222222223,0.5161111111111111,0.7944444444444444,0.9265574513934343,0.9324662873719379,163.82545454545456,176.63696969696971,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0,observed_mean_r2,0.025555555555555557,0.0,0.07111111111111111,0.9056609273338289,0.9314291586441429,185.71454545454543,194.00787878787878,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0,shuffle_z,0.07888888888888888,0.024444444444444446,0.15333333333333332,0.9056609273338289,0.9314291586441429,185.71454545454543,194.00787878787878,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0,rotate_z,0.1322222222222222,0.04888888888888889,0.22777777777777777,0.9056609273338289,0.9314291586441429,185.71454545454543,194.00787878787878,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0,bigram_z,0.18666666666666668,0.08108333333333333,0.29672222222222194,0.9056609273338289,0.9314291586441429,185.71454545454543,194.00787878787878,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0,observed_mean_slope,0.9377777777777778,0.8788888888888889,0.9822222222222222,0.9056609273338289,0.9314291586441429,185.71454545454543,194.00787878787878,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0,observed_mean_unit_types,0.8311111111111111,0.7205555555555555,0.9227916666666666,0.9056609273338289,0.9314291586441429,185.71454545454543,194.00787878787878,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0.8,observed_mean_r2,0.058888888888888886,0.006666666666666667,0.1266944444444443,0.9265574513934343,0.944821487074842,163.82545454545456,172.50606060606063,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0.8,shuffle_z,0.22111111111111112,0.11222222222222222,0.3466666666666667,0.9265574513934343,0.944821487074842,163.82545454545456,172.50606060606063,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0.8,rotate_z,0.10333333333333333,0.034444444444444444,0.19333333333333333,0.9265574513934343,0.944821487074842,163.82545454545456,172.50606060606063,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0.8,bigram_z,0.35333333333333333,0.21888888888888888,0.5022499999999999,0.9265574513934343,0.944821487074842,163.82545454545456,172.50606060606063,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0.8,observed_mean_slope,0.8988888888888888,0.8133333333333334,0.9633333333333334,0.9265574513934343,0.944821487074842,163.82545454545456,172.50606060606063,0.0,0.0
song,,tail0.01,skip,geometric,stickiness=0.8,observed_mean_unit_types,0.9361111111111111,0.8649861111111111,0.9855555555555555,0.9265574513934343,0.944821487074842,163.82545454545456,172.50606060606063,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0,observed_mean_r2,1.0,1.0,1.0,0.9056609273338289,0.8390208504654459,185.71454545454543,219.46181818181822,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0,shuffle_z,0.8911111111111111,0.7966666666666666,0.9633333333333334,0.9056609273338289,0.8390208504654459,185.71454545454543,219.46181818181822,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0,rotate_z,0.95,0.8922222222222222,0.9922222222222222,0.9056609273338289,0.8390208504654459,185.71454545454543,219.46181818181822,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0,bigram_z,0.8744444444444445,0.7788888888888889,0.9511388888888888,0.9056609273338289,0.8390208504654459,185.71454545454543,219.46181818181822,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0,observed_mean_slope,0.8688888888888889,0.7699722222222223,0.943361111111111,0.9056609273338289,0.8390208504654459,185.71454545454543,219.46181818181822,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0,observed_mean_unit_types,0.9194444444444444,0.8422222222222222,0.9766666666666667,0.9056609273338289,0.8390208504654459,185.71454545454543,219.46181818181822,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0.8,observed_mean_r2,0.7633333333333333,0.6333333333333333,0.8811388888888887,0.9265574513934343,0.9171506298234373,163.82545454545456,177.95454545454544,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0.8,shuffle_z,0.30777777777777776,0.18222222222222223,0.44447222222222205,0.9265574513934343,0.9171506298234373,163.82545454545456,177.95454545454544,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0.8,rotate_z,0.2588888888888889,0.13555555555555557,0.39111111111111113,0.9265574513934343,0.9171506298234373,163.82545454545456,177.95454545454544,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0.8,bigram_z,0.16,0.06333333333333334,0.2766944444444443,0.9265574513934343,0.9171506298234373,163.82545454545456,177.95454545454544,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0.8,observed_mean_slope,0.7988888888888889,0.6777777777777778,0.9089166666666665,0.9265574513934343,0.9171506298234373,163.82545454545456,177.95454545454544,0.0,0.0
song,,tail0.2,skip,geometric,stickiness=0.8,observed_mean_unit_types,0.42777777777777776,0.2833333333333333,0.5816666666666667,0.9265574513934343,0.9171506298234373,163.82545454545456,177.95454545454544,0.0,0.0
song,,themes12,skip,uniform,stickiness=0,observed_mean_r2,1.0,1.0,1.0,0.9159199890057932,0.8044728690566961,188.349696969697,220.4818181818182,0.0,0.0
song,,themes12,skip,uniform,stickiness=0,shuffle_z,0.9722222222222222,0.93,0.9966666666666667,0.9159199890057932,0.8044728690566961,188.349696969697,220.4818181818182,0.0,0.0
song,,themes12,skip,uniform,stickiness=0,rotate_z,0.99,0.9688888888888889,1.0,0.9159199890057932,0.8044728690566961,188.349696969697,220.4818181818182,0.0,0.0
song,,themes12,skip,uniform,stickiness=0,bigram_z,0.8788888888888889,0.7744444444444445,0.9588888888888889,0.9159199890057932,0.8044728690566961,188.349696969697,220.4818181818182,0.0,0.0
song,,themes12,skip,uniform,stickiness=0,observed_mean_slope,0.8455555555555555,0.7455555555555555,0.9277777777777778,0.9159199890057932,0.8044728690566961,188.349696969697,220.4818181818182,0.0,0.0
song,,themes12,skip,uniform,stickiness=0,observed_mean_unit_types,0.9566666666666667,0.9044444444444445,0.9933333333333333,0.9159199890057932,0.8044728690566961,188.349696969697,220.4818181818182,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0,observed_mean_r2,0.5422222222222223,0.39772222222222225,0.6922499999999998,0.9159199890057932,0.9138398916702241,188.349696969697,200.08848484848482,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0,shuffle_z,0.45444444444444443,0.31333333333333335,0.6011111111111112,0.9159199890057932,0.9138398916702241,188.349696969697,200.08848484848482,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0,rotate_z,0.47333333333333333,0.32,0.6255833333333332,0.9159199890057932,0.9138398916702241,188.349696969697,200.08848484848482,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0,bigram_z,0.4111111111111111,0.26555555555555554,0.5511388888888887,0.9159199890057932,0.9138398916702241,188.349696969697,200.08848484848482,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0,observed_mean_slope,0.9188888888888889,0.8422222222222222,0.9755555555555555,0.9159199890057932,0.9138398916702241,188.349696969697,200.08848484848482,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0,observed_mean_unit_types,0.7005555555555556,0.5644305555555555,0.8283472222222221,0.9159199890057932,0.9138398916702241,188.349696969697,200.08848484848482,0.0,0.0
song,,themes12,skip,geometric,stickiness=0,observed_mean_r2,0.67,0.5311111111111111,0.8011388888888887,0.9159199890057932,0.909694018535347,188.349696969697,209.85272727272732,0.0,0.0
song,,themes12,skip,geometric,stickiness=0,shuffle_z,0.3566666666666667,0.22886111111111113,0.5011388888888887,0.9159199890057932,0.909694018535347,188.349696969697,209.85272727272732,0.0,0.0
song,,themes12,skip,geometric,stickiness=0,rotate_z,0.4444444444444444,0.29555555555555557,0.5855555555555556,0.9159199890057932,0.909694018535347,188.349696969697,209.85272727272732,0.0,0.0
song,,themes12,skip,geometric,stickiness=0,bigram_z,0.3088888888888889,0.17555555555555555,0.44333333333333336,0.9159199890057932,0.909694018535347,188.349696969697,209.85272727272732,0.0,0.0
song,,themes12,skip,geometric,stickiness=0,observed_mean_slope,0.9933333333333333,0.9766666666666667,1.0,0.9159199890057932,0.909694018535347,188.349696969697,209.85272727272732,0.0,0.0
song,,themes12,skip,geometric,stickiness=0,observed_mean_unit_types,0.7866666666666666,0.6738611111111111,0.8955833333333332,0.9159199890057932,0.909694018535347,188.349696969697,209.85272727272732,0.0,0.0
song,,themes12,skip,uniform,stickiness=0.8,observed_mean_r2,0.9844444444444445,0.9566666666666667,1.0,0.9285808882424027,0.9021946268156277,168.67515151515153,174.2454545454546,0.0,0.0
song,,themes12,skip,uniform,stickiness=0.8,shuffle_z,0.33666666666666667,0.20552777777777778,0.4766944444444443,0.9285808882424027,0.9021946268156277,168.67515151515153,174.2454545454546,0.0,0.0
song,,themes12,skip,uniform,stickiness=0.8,rotate_z,0.3233333333333333,0.19333333333333333,0.46447222222222206,0.9285808882424027,0.9021946268156277,168.67515151515153,174.2454545454546,0.0,0.0
song,,themes12,skip,uniform,stickiness=0.8,bigram_z,0.0,0.0,0.0,0.9285808882424027,0.9021946268156277,168.67515151515153,174.2454545454546,0.0,0.0
song,,themes12,skip,uniform,stickiness=0.8,observed_mean_slope,0.6133333333333333,0.4621944444444444,0.7577777777777778,0.9285808882424027,0.9021946268156277,168.67515151515153,174.2454545454546,0.0,0.0
song,,themes12,skip,uniform,stickiness=0.8,observed_mean_unit_types,0.10388888888888889,0.035555555555555556,0.18666666666666668,0.9285808882424027,0.9021946268156277,168.67515151515153,174.2454545454546,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0.8,observed_mean_r2,0.4488888888888889,0.30333333333333334,0.5944722222222221,0.9285808882424027,0.9297852807131011,168.67515151515153,174.96606060606064,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0.8,shuffle_z,0.3711111111111111,0.23777777777777778,0.5178055555555554,0.9285808882424027,0.9297852807131011,168.67515151515153,174.96606060606064,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0.8,rotate_z,0.23555555555555555,0.12444444444444444,0.3644722222222221,0.9285808882424027,0.9297852807131011,168.67515151515153,174.96606060606064,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0.8,bigram_z,0.2911111111111111,0.16886111111111113,0.4211111111111111,0.9285808882424027,0.9297852807131011,168.67515151515153,174.96606060606064,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0.8,observed_mean_slope,0.7677777777777778,0.6477222222222222,0.8811111111111111,0.9285808882424027,0.9297852807131011,168.67515151515153,174.96606060606064,0.0,0.0
song,,themes12,skip,lognormal,stickiness=0.8,observed_mean_unit_types,0.5844444444444444,0.4444444444444444,0.7283472222222221,0.9285808882424027,0.9297852807131011,168.67515151515153,174.96606060606064,0.0,0.0
song,,themes12,skip,geometric,stickiness=0.8,observed_mean_r2,0.41,0.2677777777777778,0.5611111111111111,0.9285808882424027,0.9309790404591493,168.67515151515153,183.40121212121213,0.0,0.0
song,,themes12,skip,geometric,stickiness=0.8,shuffle_z,0.2588888888888889,0.14219444444444446,0.39111111111111113,0.9285808882424027,0.9309790404591493,168.67515151515153,183.40121212121213,0.0,0.0
song,,themes12,skip,geometric,stickiness=0.8,rotate_z,0.11,0.04441666666666667,0.20224999999999985,0.9285808882424027,0.9309790404591493,168.67515151515153,183.40121212121213,0.0,0.0
song,,themes12,skip,geometric,stickiness=0.8,bigram_z,0.10444444444444445,0.03888888888888889,0.1878055555555554,0.9285808882424027,0.9309790404591493,168.67515151515153,183.40121212121213,0.0,0.0
song,,themes12,skip,geometric,stickiness=0.8,observed_mean_slope,0.8655555555555555,0.7644444444444445,0.9444444444444444,0.9285808882424027,0.9309790404591493,168.67515151515153,183.40121212121213,0.0,0.0
song,,themes12,skip,geometric,stickiness=0.8,observed_mean_unit_types,0.5533333333333333,0.40215277777777775,0.6988888888888889,0.9285808882424027,0.9309790404591493,168.67515151515153,183.40121212121213,0.0,0.0
song,,themes4,skip,uniform,stickiness=0,observed_mean_r2,0.9766666666666667,0.9377777777777778,1.0,0.8768731549720337,0.7833607436896496,185.20727272727274,220.28060606060612,0.0,0.0
song,,themes4,skip,uniform,stickiness=0,shuffle_z,0.7977777777777778,0.6721944444444445,0.9033333333333333,0.8768731549720337,0.7833607436896496,185.20727272727274,220.28060606060612,0.0,0.0
song,,themes4,skip,uniform,stickiness=0,rotate_z,0.9044444444444445,0.8122222222222222,0.9744444444444444,0.8768731549720337,0.7833607436896496,185.20727272727274,220.28060606060612,0.0,0.0
song,,themes4,skip,uniform,stickiness=0,bigram_z,0.7222222222222222,0.5811111111111111,0.8466666666666667,0.8768731549720337,0.7833607436896496,185.20727272727274,220.28060606060612,0.0,0.0
song,,themes4,skip,uniform,stickiness=0,observed_mean_slope,0.7488888888888889,0.6033333333333334,0.8711388888888887,0.8768731549720337,0.7833607436896496,185.20727272727274,220.28060606060612,0.0,0.0
song,,themes4,skip,uniform,stickiness=0,observed_mean_unit_types,0.7983333333333333,0.6722083333333334,0.9100138888888888,0.8768731549720337,0.7833607436896496,185.20727272727274,220.28060606060612,0.0,0.0
song,,themes4,skip,lognormal,stickiness=0,observed_mean_r2,0.34555555555555556,0.21441666666666667,0.4922222222222222,0.8768731549720337,0.888953538443274,185.20727272727274,185.1369696969697,0.0,0.0
song,,themes4,skip,lognormal,stickiness=0,shuffle_z,0.31333333333333335,0.18666666666666668,0.4577777777777778,0.8768731549720337,0.888953538443274,185.20727272727274,185.1369696969697,0.0,0.0
song,,themes4,skip,lognormal,stickiness=0,rotate_z,0.30666666666666664,0.18333333333333332,0.4444444444444444,0.8768731549720337,0.888953538443274,185.20727272727274,185.1369696969697,0.0,0.0
song,,themes4,skip,lognormal,stickiness=0,bigram_z,0.31222222222222223,0.17991666666666667,0.4388888888888889,0.8768731549720337,0.888953538443274,185.20727272727274,185.1369696969697,0.0,0.0
song,,themes4,skip,lognormal,stickiness=0,observed_mean_slope,0.6611111111111111,0.5155555555555555,0.7989166666666665,0.8768731549720337,0.888953538443274,185.20727272727274,185.1369696969697,0.0,0.0
song,,themes4,skip,lognormal,stickiness=0,observed_mean_unit_types,0.5872222222222222,0.43166666666666664,0.7433749999999998,0.8768731549720337,0.888953538443274,185.20727272727274,185.1369696969697,0.0,0.0
song,,themes4,skip,geometric,stickiness=0,observed_mean_r2,0.20333333333333334,0.10327777777777777,0.32002777777777763,0.8768731549720337,0.9000919130483922,185.20727272727274,197.3739393939394,0.0,0.0
song,,themes4,skip,geometric,stickiness=0,shuffle_z,0.22444444444444445,0.11886111111111111,0.34894444444444417,0.8768731549720337,0.9000919130483922,185.20727272727274,197.3739393939394,0.0,0.0
song,,themes4,skip,geometric,stickiness=0,rotate_z,0.22666666666666666,0.11333333333333333,0.35444444444444445,0.8768731549720337,0.9000919130483922,185.20727272727274,197.3739393939394,0.0,0.0
song,,themes4,skip,geometric,stickiness=0,bigram_z,0.2411111111111111,0.12441666666666666,0.3788888888888889,0.8768731549720337,0.9000919130483922,185.20727272727274,197.3739393939394,0.0,0.0
song,,themes4,skip,geometric,stickiness=0,observed_mean_slope,0.75,0.6222222222222222,0.8666666666666667,0.8768731549720337,0.9000919130483922,185.20727272727274,197.3739393939394,0.0,0.0
song,,themes4,skip,geometric,stickiness=0,observed_mean_unit_types,0.5866666666666667,0.43277777777777776,0.7322222222222222,0.8768731549720337,0.9000919130483922,185.20727272727274,197.3739393939394,0.0,0.0
song,,themes4,skip,uniform,stickiness=0.8,observed_mean_r2,0.8855555555555555,0.7866666666666666,0.96,0.9274725554955185,0.8967451204743393,156.10242424242426,180.86424242424243,0.0,0.0
song,,themes4,skip,uniform,stickiness=0.8,shuffle_z,0.49,0.34555555555555556,0.6366666666666667,0.9274725554955185,0.8967451204743393,156.10242424242426,180.86424242424243,0.0,0.0
song,,themes4,skip,uniform,stickiness=0.8,rotate_z,0.5277777777777778,0.38108333333333333,0.6844444444444444,0.9274725554955185,0.8967451204743393,156.10242424242426,180.86424242424243,0.0,0.0
song,,themes4,skip,uniform,stickiness=0.8,bigram_z,0.4777777777777778,0.3288611111111111,0.63,0.9274725554955185,0.8967451204743393,156.10242424242426,180.86424242424243,0.0,0.0
